F,date,ticker,name,grp,r,y
3번 폭락반등,20200319,082740,한화엔진,생존,62.041476510067106,2020
3번 폭락반등,20200320,082740,한화엔진,생존,64.02601700457815,2020
3번 폭락반등,20211112,084010,대한제강,생존,-3.706458861906489,2021
3번 폭락반등,20180703,084870,TBH글로벌,생존,-11.317457044673537,2018
3번 폭락반등,20180704,084870,TBH글로벌,생존,-4.870036900369009,2018
3번 폭락반등,20200316,084870,TBH글로벌,생존,72.61385964912282,2020
3번 폭락반등,20200318,084870,TBH글로벌,생존,25.091186440677962,2020
3번 폭락반등,20211130,088350,한화생명,생존,10.751884057971019,2021
3번 폭락반등,20250102,089590,제주항공,생존,1.8374825174825167,2025
3번 폭락반등,20250103,089590,제주항공,생존,-4.09655716162943,2025
3번 폭락반등,20221026,090460,비에이치,생존,14.026779661016954,2022
3번 폭락반등,20200312,091090,세원이앤씨,폐지,49.25763676148796,2020
3번 폭락반등,20200319,091090,세원이앤씨,폐지,88.75103448275863,2020
3번 폭락반등,20220513,091090,세원이앤씨,폐지,9.98956521739131,2022
3번 폭락반등,20220516,091090,세원이앤씨,폐지,-7.545671641791049,2022
3번 폭락반등,20220524,091090,세원이앤씨,폐지,-26.63628415300546,2022
3번 폭락반등,20230314,091090,세원이앤씨,폐지,0.1136507936507909,2023
3번 폭락반등,20230315,091090,세원이앤씨,폐지,-2.9876923076923108,2023
3번 폭락반등,20230320,091090,세원이앤씨,폐지,-75.9788047808765,2023
3번 폭락반등,20181029,092220,KEC,생존,15.322531645569619,2018
3번 폭락반등,20200319,092220,KEC,생존,49.86309978768578,2020
3번 폭락반등,20240806,092220,KEC,생존,-0.17435483870967516,2024
3번 폭락반등,20220315,093230,이아이디,폐지,4.634757481940147,2022
3번 폭락반등,20220316,093230,이아이디,폐지,6.792755578619617,2022
3번 폭락반등,20220317,093230,이아이디,폐지,-0.14078431372549205,2022
3번 폭락반등,20220318,093230,이아이디,폐지,-6.828867313915862,2022
3번 폭락반등,20220704,093230,이아이디,폐지,11.718425196850394,2022
3번 폭락반등,20220308,093240,형지엘리트,생존,26.29031146454605,2022
3번 폭락반등,20220310,093240,형지엘리트,생존,13.106444855206416,2022
3번 폭락반등,20260708,093240,형지엘리트,생존,0.05152709359606322,2026
3번 폭락반등,20260818,093240,형지엘리트,생존,-2.629999999999996,2026
3번 폭락반등,20190104,093370,후성,생존,23.190090449179824,2019
3번 폭락반등,20241114,093370,후성,생존,6.698947368421063,2024
3번 폭락반등,20181029,096760,JW홀딩스,생존,38.789239250275635,2018
3번 폭락반등,20181030,096760,JW홀딩스,생존,23.100099502487563,2018
3번 폭락반등,20211005,100220,비상교육,생존,9.787741935483865,2021
3번 폭락반등,20200312,102260,동성케미컬,생존,0.7892307692307676,2020
3번 폭락반등,20200313,102260,동성케미컬,생존,5.694602164226618,2020
3번 폭락반등,20200316,102260,동성케미컬,생존,24.637361894024792,2020
3번 폭락반등,20200319,102260,동성케미컬,생존,53.4258458813109,2020
3번 폭락반등,20181029,102280,쌍방울,폐지,25.65578104138853,2018
3번 폭락반등,20181026,102460,이연제약,생존,8.379683075724124,2018
3번 폭락반등,20181029,102460,이연제약,생존,24.733522363622832,2018
3번 폭락반등,20181030,102460,이연제약,생존,14.10351737687148,2018
3번 폭락반등,20181224,102460,이연제약,생존,13.485746703465189,2018
3번 폭락반등,20181226,102460,이연제약,생존,11.836450610264574,2018
3번 폭락반등,20181227,102460,이연제약,생존,9.767384088710276,2018
3번 폭락반등,20190530,105630,한세실업,생존,-3.9362211981566837,2019
3번 폭락반등,20200319,105630,한세실업,생존,58.41090909090908,2020
3번 폭락반등,20220203,108320,LX세미콘,생존,-5.466071987480434,2022
3번 폭락반등,20200312,108670,LX하우시스,생존,28.115057660626025,2020
3번 폭락반등,20200313,108670,LX하우시스,생존,8.412649098474336,2020
3번 폭락반등,20200319,108670,LX하우시스,생존,24.71618441971383,2020
3번 폭락반등,20200324,108670,LX하우시스,생존,13.739883040935666,2020
3번 폭락반등,20190806,112610,씨에스윈드,생존,10.933656867319968,2019
3번 폭락반등,20200312,112610,씨에스윈드,생존,9.972355027633432,2020
3번 폭락반등,20200313,112610,씨에스윈드,생존,-3.753928132456071,2020
3번 폭락반등,20200319,112610,씨에스윈드,생존,51.91768909810634,2020
3번 폭락반등,20210308,112610,씨에스윈드,생존,23.757931034482763,2021
3번 폭락반등,20210309,112610,씨에스윈드,생존,15.866056782334395,2021
3번 폭락반등,20210310,112610,씨에스윈드,생존,15.773846153846163,2021
3번 폭락반등,20241108,112610,씨에스윈드,생존,-14.418876889848818,2024
3번 폭락반등,20200313,119650,KC코트렐,생존,16.18334405144695,2020
3번 폭락반등,20200401,119650,KC코트렐,생존,34.94393194007767,2020
3번 폭락반등,20240820,119650,KC코트렐,생존,29.028333333333325,2024
3번 폭락반등,20240821,119650,KC코트렐,생존,20.24857142857142,2024
3번 폭락반등,20240822,119650,KC코트렐,생존,40.548571428571435,2024
3번 폭락반등,20200221,120110,코오롱인더,생존,-36.23342465753424,2020
3번 폭락반등,20200325,136490,선진,생존,44.13835205992509,2020
3번 폭락반등,20200326,136490,선진,생존,34.95445378151261,2020
3번 폭락반등,20200401,136490,선진,생존,38.05444976076556,2020
3번 폭락반등,20181029,144620,코오롱머티리얼,폐지,31.59777777777777,2018
3번 폭락반등,20200320,145990,삼양사,생존,49.44240663900415,2020
3번 폭락반등,20200324,145990,삼양사,생존,35.48666666666667,2020
3번 폭락반등,20200325,145990,삼양사,생존,22.51337979094077,2020
3번 폭락반등,20180703,152330,코리아오토글라스,폐지,0.07523012552302144,2018
3번 폭락반등,20190715,152330,코리아오토글라스,폐지,-0.8799999999999999,2019
3번 폭락반등,20200313,161390,한국타이어앤테크놀로지,생존,6.76285714285714,2020
3번 폭락반등,20180627,180640,한진칼,생존,0.21880239520957445,2018
3번 폭락반등,20220124,181710,NHN,생존,-8.892483039348706,2022
3번 폭락반등,20240812,192820,코스맥스,생존,-5.287063197026018,2024
3번 폭락반등,20240813,192820,코스맥스,생존,6.499194630872476,2024
3번 폭락반등,20231020,195870,해성디에스,생존,9.604033613445386,2023
3번 폭락반등,20180509,207940,삼성바이오로직스,생존,3.8279629150613363,2018
3번 폭락반등,20200319,207940,삼성바이오로직스,생존,47.20814428646467,2020
3번 폭락반등,20181030,210540,디와이파워,생존,21.00141592920354,2018
3번 폭락반등,20211005,210980,SK디앤디,생존,2.655094827080032,2021
3번 폭락반등,20200313,213500,한솔제지,생존,15.3237037037037,2020
3번 폭락반등,20200327,213500,한솔제지,생존,43.433304721030034,2020
3번 폭락반등,20200319,214320,이노션,생존,40.87251141552512,2020
3번 폭락반등,20190806,214330,금호에이치티,생존,9.969593289273007,2019
3번 폭락반등,20190807,214330,금호에이치티,생존,17.163307685000476,2019
3번 폭락반등,20190812,214330,금호에이치티,생존,5.880454961201424,2019
3번 폭락반등,20181022,214420,토니모리,생존,10.701188118811892,2018
3번 폭락반등,20181026,214420,토니모리,생존,68.82623052959502,2018
3번 폭락반등,20181029,214420,토니모리,생존,89.06353577871317,2018
3번 폭락반등,20181030,214420,토니모리,생존,71.60353289385172,2018
3번 폭락반등,20260715,217590,티엠씨,생존,14.569342105263164,2026
3번 폭락반등,20180620,226320,잇츠한불,생존,20.645966850828728,2018
3번 폭락반등,20220128,226320,잇츠한불,생존,54.17714285714286,2022
3번 폭락반등,20181025,227840,현대코퍼레이션홀딩스,생존,-12.585263157894742,2018
3번 폭락반등,20181026,227840,현대코퍼레이션홀딩스,생존,-3.4298525073746284,2018
3번 폭락반등,20200316,249420,일동제약,생존,20.688627450980384,2020
3번 폭락반등,20221012,251270,넷마블,생존,8.794311926605493,2022
3번 폭락반등,20181101,267260,HD현대일렉트릭,생존,21.619225766491173,2018
3번 폭락반등,20181102,267260,HD현대일렉트릭,생존,17.558156184381563,2018
3번 폭락반등,20181107,267260,HD현대일렉트릭,생존,32.13015194523293,2018
3번 폭락반등,20181108,267260,HD현대일렉트릭,생존,25.779731543624155,2018
3번 폭락반등,20181109,267260,HD현대일렉트릭,생존,19.691239376401263,2018
3번 폭락반등,20220127,267260,HD현대일렉트릭,생존,29.194213836477992,2022
3번 폭락반등,20231026,267270,HD건설기계,생존,4.761521068859201,2023
3번 폭락반등,20231027,267270,HD건설기계,생존,9.498308026030369,2023
3번 폭락반등,20200320,267850,아시아나IDT,생존,91.4337605563835,2020
3번 폭락반등,20200401,267850,아시아나IDT,생존,32.22279847656896,2020
3번 폭락반등,20180816,271560,오리온,생존,-0.8516981132075526,2018
3번 폭락반등,20200318,271980,제일약품,생존,37.46864864864865,2020
3번 폭락반등,20200319,271980,제일약품,생존,66.8579746835443,2020
3번 폭락반등,20200320,271980,제일약품,생존,57.625970149253725,2020
3번 폭락반등,20200327,271980,제일약품,생존,26.304466019417486,2020
3번 폭락반등,20180627,272450,진에어,생존,-5.515980289964936,2018
3번 폭락반등,20190520,272450,진에어,생존,6.097399294078102,2019
3번 폭락반등,20200319,280360,롯데웰푸드,생존,19.819999999999997,2020
3번 폭락반등,20200323,280360,롯데웰푸드,생존,27.220435255712744,2020
3번 폭락반등,20200324,280360,롯데웰푸드,생존,15.689918699186993,2020
3번 폭락반등,20200401,280360,롯데웰푸드,생존,14.70785046728971,2020
3번 폭락반등,20181030,281820,케이씨텍,생존,-4.435555555555556,2018
3번 폭락반등,20250416,281820,케이씨텍,생존,17.04428884026258,2025
3번 폭락반등,20250421,281820,케이씨텍,생존,8.19445887445888,2025
3번 폭락반등,20250423,281820,케이씨텍,생존,-2.9570398481973488,2025
3번 폭락반등,20181029,285130,SK케미칼,생존,37.148112865648464,2018
3번 폭락반등,20190805,285130,SK케미칼,생존,9.967770275283808,2019
3번 폭락반등,20190807,285130,SK케미칼,생존,6.590713494587167,2019
3번 폭락반등,20220617,285130,SK케미칼,생존,3.019999999999992,2022
3번 폭락반등,20200313,286940,롯데이노베이트,생존,16.427692307692315,2020
3번 폭락반등,20200319,286940,롯데이노베이트,생존,61.17128205128205,2020
3번 폭락반등,20220519,286940,롯데이노베이트,생존,-12.654744027303753,2022
3번 폭락반등,20200319,293480,하나제약,생존,58.031002628614345,2020
3번 폭락반등,20200323,293480,하나제약,생존,32.457684375407915,2020
3번 폭락반등,20220121,294870,IPARK현대산업개발,생존,13.352394366197176,2022
3번 폭락반등,20200313,298020,효성티앤씨,생존,2.6287719298245724,2020
3번 폭락반등,20200316,298020,효성티앤씨,생존,17.52796019900497,2020
3번 폭락반등,20200317,298020,효성티앤씨,생존,10.334953271028038,2020
3번 폭락반등,20200319,298020,효성티앤씨,생존,50.905714285714275,2020
3번 폭락반등,20241203,298020,효성티앤씨,생존,7.052432432432434,2024
3번 폭락반등,20200313,298050,HS효성첨단소재,생존,3.3140828402366793,2020
3번 폭락반등,20200319,298050,HS효성첨단소재,생존,59.36366812227073,2020
3번 폭락반등,20200320,298050,HS효성첨단소재,생존,68.02748299319728,2020
3번 폭락반등,20200325,298050,HS효성첨단소재,생존,33.77229681978799,2020
3번 폭락반등,20200326,298050,HS효성첨단소재,생존,17.097777777777782,2020
3번 폭락반등,20200320,298690,에어부산,생존,72.39083050463904,2020
3번 폭락반등,20200313,306200,세아제강,생존,6.551305449936632,2020
3번 폭락반등,20200318,306200,세아제강,생존,20.139018404907976,2020
3번 폭락반등,20200325,306200,세아제강,생존,19.250107526881724,2020
3번 폭락반등,20231031,307950,현대오토에버,생존,39.0139393939394,2023
3번 폭락반등,20220620,317400,자이에스앤디,생존,-3.615064935064934,2022
3번 폭락반등,20220926,323410,카카오뱅크,생존,-27.04666666666667,2022
3번 폭락반등,20220622,353200,대덕전자,생존,15.5474193548387,2022
3번 폭락반등,20260710,353200,대덕전자,생존,-11.601122112211224,2026
3번 폭락반등,20220203,361610,SK아이이테크놀로지,생존,6.227929515418509,2022
3번 폭락반등,20220623,363280,티와이홀딩스,생존,-4.071489361702127,2022
3번 폭락반등,20221012,377190,디앤디플랫폼리츠,생존,-8.100821114369502,2022
3번 폭락반등,20221013,400760,NH올원리츠,생존,-13.817045585689554,2022
3번 폭락반등,20221018,400760,NH올원리츠,생존,-2.7112499999999953,2022
3번 폭락반등,20221019,400760,NH올원리츠,생존,2.4090681593677923,2022
3번 폭락반등,20221020,400760,NH올원리츠,생존,6.725686546463242,2022
3번 폭락반등,20221021,400760,NH올원리츠,생존,7.669247988807285,2022
3번 폭락반등,20221024,400760,NH올원리츠,생존,5.512094313453545,2022
3번 폭락반등,20241115,450080,에코프로머티,생존,-10.524927536231885,2024
3번 폭락반등,20241111,456040,OCI,생존,-4.0466666666666615,2024
3번 폭락반등,20241112,456040,OCI,생존,6.533793103448274,2024
3번 폭락반등,20260729,489790,한화비전,생존,62.65317535545023,2026
3번 폭락반등,20260730,489790,한화비전,생존,25.277071339173965,2026
