date,ticker,name,open,high,low,close,volume,frgn,grp,srd,KP5,KP20,KP60,KPok,KQ5,KQ20,KQ60,KQok,vm1,vm3,a40,a240,r16,rw1,su1,amt,amt20,fw5,fw60,ret3,ret10,ret20,ret60,gap,y,dil,cost,buy,f10,f20,f10t,up,sret60,r,F
20200320,010170,대한광통신,1176,1300,1176,1279,3107699.0,123776.0,생존,True,False,False,False,True,False,False,False,True,3107699.0,2647977.0,1153002.95,2899489.3333333335,39.765724837982965,229.65916956240227,2.2727907831308802,27.057358381999997,28.0556481365,0.5059312460987582,2.0800596766881148,-21.243842364532018,-47.923452768729646,-50.73189522342065,-55.2170868347339,-9.069585613760756,2020,False,0.8799999999999999,1163.0,96.47463456577816,108.16852966466035,20.0,절연선 및 케이블 제조업,,107.28852966466036,D1 후보(업종조건 없음)
20200401,010170,대한광통신,1747,2085,1705,1850,6864198.0,-307305.0,생존,True,False,False,False,True,True,True,False,True,6864198.0,3930315.0,1366467.775,2871215.279166667,47.59196514852065,287.6258827252622,3.6678932790332643,27.306599496,36.173737871,-1.384814818337377,1.5628555293427875,23.66310160427807,22.597746852220023,-22.496857980728947,-33.6441893830703,1.6216216216216273,2020,False,0.8799999999999999,1880.0,25.797872340425542,46.702127659574465,20.0,절연선 및 케이블 제조업,,45.82212765957446,D1 후보(업종조건 없음)
20220127,010170,대한광통신,1768,1794,1653,1705,610715.0,-25974.0,생존,True,False,False,False,True,False,False,False,True,610715.0,660246.3333333334,281942.475,1477214.1208333333,19.086093953728874,234.17767519183954,2.119385042929767,6.128730063,5.913883386499999,3.488461713904614,1.0820632322739763,-9.115138592750538,-19.347209082308424,-23.4052111410602,-35.48997351494514,0.0,2022,False,1.68,1705.0,-2.228739002932556,5.219941348973611,-2.228739002932556,절연선 및 케이블 제조업,,3.5399413489736116,D1 후보(업종조건 없음)
20181015,011320,유니크,4120,4530,3905,3910,980706.0,-192012.0,생존,True,False,False,False,True,False,False,False,True,980706.0,524613.6666666666,248770.05,,,210.8829686960575,6.205010862024294,12.38377010875,8.6812406575,-2.255653753640195,2.0630628328121636,-7.125890736342044,-19.131334022750778,-25.523809523809526,-30.053667262969586,1.0230179028132946,2018,False,1.68,3950.0,-22.78481012658228,-7.468354430379742,-22.78481012658228,자동차 신품 부품 제조업,-12.767612462493723,-9.148354430379742,D1 후보(업종조건 없음)
20181029,011370,서한,1705,1760,1620,1625,724854.0,85743.0,생존,True,False,False,False,True,False,False,False,True,724854.0,648000.0,266884.05,,,242.80207078692038,2.5303665878255077,5.56507057125,5.855663075,9.664453025500315,1.088318000381866,-12.634408602150538,-15.143603133159267,-25.96810933940774,-22.985781990521325,-3.6923076923076947,2018,False,1.68,1565.0,21.405750798722046,15.974440894568698,20.0,건물 건설업,-23.181747199731113,14.294440894568698,D1 후보(업종조건 없음)
20181030,011370,서한,1565,1685,1560,1685,745744.0,271183.0,생존,True,False,False,False,True,False,False,False,True,745744.0,808347.0,269566.75,,,299.86895639020764,2.397415817317213,5.60590074375,6.2447861325,16.68636686373655,2.136752276014653,-7.9234972677595605,-15.11335012594458,-22.528735632183906,-21.809744779582363,1.4836795252225476,2018,False,1.68,1710.0,10.526315789473696,7.309941520467844,10.526315789473696,건물 건설업,-23.504771498094634,5.6299415204678445,D1 후보(업종조건 없음)
20190729,011370,서한,1390,1430,1305,1310,467649.0,1721.0,생존,True,False,False,False,True,False,False,False,True,467649.0,306015.0,177083.125,417500.1375,42.415105791432225,172.80867389255752,2.680701999768415,2.80772857375,2.85534705,-4.619974921420155,1.9657243759134253,-10.273972602739722,-14.098360655737707,-20.12195121951219,-26.815642458100562,-0.3816793893129722,2019,False,1.68,1305.0,-1.532567049808431,-3.065134099616862,-1.532567049808431,건물 건설업,-17.35182712130052,-4.745134099616862,D1 후보(업종조건 없음)
20190805,011370,서한,1265,1295,1190,1230,709687.0,57954.0,생존,True,False,False,False,True,False,False,False,True,709687.0,365584.0,177172.975,408831.1625,43.33646533121115,206.34298204903993,3.5517016776179893,2.742513145,3.155075045,7.7807102274888,3.183556506402961,-9.225092250922506,-16.8918918918919,-21.65605095541401,-27.647058823529413,-3.2520325203251987,2019,False,1.68,1190.0,7.563025210084029,8.823529411764696,7.563025210084029,건물 건설업,-19.645974136119527,7.143529411764696,D1 후보(업종조건 없음)
20200313,011560,세보엠이씨,4510,4940,4465,4885,97329.0,17485.0,생존,True,False,False,False,True,False,False,False,True,97329.0,55357.333333333336,30363.4,78549.4875,38.655121715466315,182.31599008455356,2.5267560330067877,2.0815888125,2.6431851275,5.830389897309313,1.1113285711602328,-15.775862068965518,-18.17420435510888,-31.96378830083565,-37.2107969151671,-1.1258955987717534,2020,False,1.68,4830.0,-11.801242236024844,-3.6231884057971064,-11.801242236024844,건물설비 설치 공사업,,-5.303188405797107,D1 후보(업종조건 없음)
20200319,011560,세보엠이씨,3865,4000,3330,3350,154156.0,13222.0,생존,True,False,False,False,True,False,False,False,True,154156.0,91082.66666666667,34741.1,78129.45,44.4660752123559,262.17554040219414,3.112662277677437,2.25924722375,3.032283805,12.95931659844837,2.928494104612617,-25.05592841163311,-47.65625,-51.93687230989956,-57.9145728643216,-1.4925373134328401,2020,False,1.68,3300.0,32.42424242424242,46.51515151515151,20.0,건물설비 설치 공사업,,44.83515151515151,D1 후보(업종조건 없음)
20200325,011560,세보엠이씨,3575,3705,3480,3705,247421.0,7680.0,생존,True,True,False,False,True,True,False,False,True,247421.0,129265.0,40149.55,77794.87916666667,51.60950236066846,321.9587766238974,4.33725710178717,2.32350054125,3.088204545,6.735170481083606,3.684820997253465,-1.5936254980079667,-35.22727272727273,-44.701492537313435,-53.86052303860522,23.886639676113354,2020,False,1.68,4590.0,0.43572984749455923,4.90196078431373,0.43572984749455923,건물설비 설치 공사업,,3.2219607843137306,D1 후보(업종조건 없음)
20200326,011560,세보엠이씨,4590,4815,4540,4815,889493.0,-5694.0,생존,True,True,False,False,True,True,False,False,True,889493.0,411088.0,40495.975,77814.6125,52.041607223836,1015.1329854386763,13.129445245206682,2.30434754125,4.9757832525,1.68865536521541,2.522677328254811,37.76824034334765,-8.110687022900764,-25.116640746500774,-39.58594730238394,3.3229491173416337,2020,False,1.68,4975.0,-4.82412060301508,-6.733668341708543,-4.82412060301508,건물설비 설치 공사업,,-8.413668341708544,D1 후보(업종조건 없음)
20200327,011560,세보엠이씨,4975,5170,4200,4260,684392.0,-24332.0,생존,True,True,False,False,True,True,False,False,True,684392.0,607102.0,41246.325,77774.325,53.03334358735997,1471.8935565774648,6.320909024579239,2.26751555625,6.1611121875,-0.8134863994127483,1.4987329248896553,22.063037249283667,-12.7942681678608,-28.643216080402013,-46.482412060301506,0.8215962441314506,2020,False,1.68,4295.0,8.381839348079168,9.662398137369044,8.381839348079168,건물설비 설치 공사업,,7.982398137369044,D1 후보(업종조건 없음)
20200324,012790,신일제약,4322,5410,4312,5118,579792.0,-29838.0,생존,True,True,False,False,True,True,False,False,True,579792.0,271627.0,378449.525,48931.558333333334,773.4262669950392,71.77364009110593,4.456366512380077,28.21413403825,9.338293633,-7.616112764075406,1.4448652512731195,24.434719183078045,-24.646643109540634,-26.518305814788224,-21.790953545232274,0.5275498241500642,2020,False,1.68,5145.0,43.88726919339163,33.06122448979592,20.0,의약품 제조업,-13.981661660451975,31.38122448979592,D1 후보(업종조건 없음)
20200326,012790,신일제약,5181,5491,5136,5192,334684.0,6736.0,생존,True,True,False,False,True,True,False,False,True,334684.0,368344.0,243868.825,72098.2625,338.2450790683063,151.04185621101834,2.077849512299756,17.48326556175,10.015192301,-2.261064485968058,1.455739198358062,22.684310018903588,-14.323432343234321,-25.56272401433691,-20.331440847015504,5.065485362095523,2020,False,1.18,5455.0,32.887259395050414,22.82309807516041,20.0,의약품 제조업,-8.68282296612735,21.64309807516041,D1 후보(업종조건 없음)
20181029,013310,아진산업,1648,1709,1394,1404,516382.0,155269.0,생존,True,False,False,False,True,False,False,False,True,516382.0,479034.6666666667,317509.575,,,150.87251043269063,2.3817566944271222,7.954592690499999,4.487061449,19.19671912904562,1.7812213385169264,-24.51612903225806,-32.20666344760985,-45.95842956120092,-39.74248927038626,-12.108262108262114,2018,False,1.68,1234.0,41.977309562398716,38.16855753646677,20.0,자동차 신품 부품 제조업,-25.453574800289598,36.48855753646677,D1 후보(업종조건 없음)
20181030,013310,아진산업,1234,1516,1234,1493,580123.0,191445.0,생존,True,False,False,False,True,False,False,False,True,580123.0,494898.3333333333,298569.275,,,165.75661823653263,2.5981157353986064,7.3779744035000006,4.7635245005,24.30682011704817,2.677500454489967,-15.025611838360842,-26.92119432207538,-42.62106072252114,-36.44103873988932,0.0,2018,False,1.68,1493.0,17.347622237106506,14.199598124581382,20.0,자동차 신품 부품 제조업,-24.55399504643281,12.519598124581382,D1 후보(업종조건 없음)
20181105,013310,아진산업,1691,1963,1686,1851,1497128.0,-201108.0,생존,True,True,False,False,True,True,False,False,True,1497128.0,711311.6666666666,324419.75,,,219.25658553977266,5.776360154779327,7.6251906785,5.9046268,1.2045481703963612,2.5778764413402655,20.90137165251469,-11.646778042959427,-25.362903225806456,-26.489277204130257,-1.080497028633176,2018,False,1.68,1831.0,-0.9830693610049179,-6.1168760240305815,-0.9830693610049179,자동차 신품 부품 제조업,-17.588068039476962,-7.796876024030581,D1 후보(업종조건 없음)
20200317,013310,아진산업,1286,1577,1286,1559,885565.0,113541.0,생존,True,False,False,False,True,False,False,False,True,885565.0,836154.3333333334,337443.175,3113651.4583333335,10.837538482249572,247.7911527869347,2.18577906443922,7.74471851725,8.388496755,6.140758240359804,1.659937651519238,-10.761305094447627,-26.392823418319168,-36.90813435855929,-35.68481848184818,0.25657472738935816,2020,False,1.68,1563.0,5.758157389635321,15.99488163787588,5.758157389635321,자동차 신품 부품 제조업,-24.829930846742318,14.31488163787588,D1 후보(업종조건 없음)
20200313,013810,스페코,2500,2505,2150,2355,619300.0,104733.0,생존,True,False,False,False,True,False,False,False,True,619300.0,396156.6666666667,502225.95,790712.5541666667,63.51561605459734,78.8801667191165,2.1108576923004825,17.96892304875,9.9897277925,3.016950363372646,1.2006450873246282,-23.289902280130292,-26.059654631083205,-38.269986893840105,-39.769820971867006,0.0,2020,False,1.68,2355.0,-14.437367303609339,18.259023354564754,-14.437367303609339,특수 목적용 기계 제조업,-18.841225829001473,16.579023354564754,D1 후보(업종조건 없음)
20200319,013990,아가방컴퍼니,2355,2420,1715,1720,1127219.0,48974.0,생존,True,False,False,False,True,False,False,False,True,1127219.0,868281.0,1648418.0,805218.2916666666,204.71690932257033,52.67359371227444,2.290646012454263,75.88254083,15.99713438,5.362505661969559,1.4425273537948258,-37.22627737226277,-58.65384615384615,-58.99880810488677,-50.997150997150996,0.0,2020,False,1.18,1720.0,70.05813953488371,88.37209302325581,20.0,생활용품 도매업,-37.28828205649065,87.19209302325581,D1 후보(업종조건 없음)
20200326,013990,아가방컴퍼니,2100,2560,2040,2350,1518917.0,-141797.0,생존,True,True,False,False,True,True,False,False,True,1518917.0,872986.6666666666,1204717.375,893185.3791666667,134.8787612403586,72.46402224975519,3.0706422774130195,52.47406801,15.23521676,-4.663634961671848,1.0873579570685548,35.838150289017335,-30.88235294117647,-40.58154235145386,-34.357541899441344,5.531914893617018,2020,False,1.18,2480.0,45.16129032258065,32.66129032258065,20.0,생활용품 도매업,-21.483083695273546,31.481290322580648,D1 후보(업종조건 없음)
20200224,014190,원익큐브,1745,1785,1655,1670,485275.0,13626.0,생존,True,False,False,False,True,False,False,False,True,485275.0,285903.6666666667,178079.425,729650.3,24.406133321674776,160.54839949458884,2.589913121630518,3.630029065,3.8960023,-12.754604328511466,5.393335444157333,-13.471502590673579,-13.69509043927648,-21.5962441314554,-17.936117936117935,-1.7964071856287456,2020,False,1.68,1640.0,-3.353658536585369,-48.96341463414634,-3.353658536585369,기타 전문 도매업,-7.804662881401963,-50.64341463414634,D1 후보(업종조건 없음)
20200324,014190,원익큐브,850,1035,850,893,2199153.0,-46767.0,생존,True,True,False,False,True,True,False,False,True,2199153.0,1030710.0,406517.125,627528.6583333333,64.78064700338587,253.54651418436555,3.4365473337396795,6.4568155442499995,9.985629449500001,2.097201989078095,1.4319899739576052,8.769792935444576,-44.1875,-48.971428571428575,-56.22549019607843,2.6875699888017968,2020,False,1.68,917.0,43.947655398037064,52.67175572519085,20.0,기타 전문 도매업,-37.5158255259308,50.99175572519085,D1 후보(업종조건 없음)
20180703,016100,리더스코스메틱,15900,16200,15000,15350,221302.0,34569.0,생존,True,False,False,False,True,False,False,False,True,221302.0,163974.66666666666,149166.325,,,109.92740262701159,2.09771888166906,30.1439789625,19.47100655,2.54729860415999,2.657699518389384,-10.495626822157433,-7.8078078078078095,-22.47474747474747,-38.6,-1.6286644951140072,2018,False,1.18,15100.0,2.98013245033113,-8.94039735099338,2.98013245033113,"골판지, 종이 상자 및 종이용기 제조업",,-10.120397350993379,D1 후보(업종조건 없음)
20181109,016250,SGC E&C,21309,21625,19836,20416,141695.0,2333.0,생존,True,True,False,False,True,False,False,False,True,141695.0,118613.0,43761.625,,,271.04340846575053,3.306574878945219,11.344605950999998,11.1542508375,-0.3449369785698728,1.271226369529364,-14.723695752057143,-15.834604444077993,-22.088230804457332,-40.12376455406634,-0.13224921630093922,2018,False,1.18,20389.0,2.19726323017313,2.97219088724312,2.19726323017313,건물 건설업,-13.623886173531643,1.7921908872431203,D1 후보(업종조건 없음)
20181031,016670,디모아,20714,23890,20714,22539,32100.0,34974.0,생존,True,True,False,False,True,False,False,False,True,32100.0,25905.333333333332,10500.2,,,246.71276102677407,2.277694207135356,3.123302222,3.9313016844999997,314.03574126387895,66.15426118261016,-1.330823447007834,-15.479806502418725,-28.92147587511826,-31.481988144094853,0.15972314654597586,2018,False,1.68,22575.0,6.733111849390916,12.881506090808426,6.733111849390916,기타 전문 도매업,-19.401904359549253,11.201506090808426,D1 후보(업종조건 없음)
20190805,017250,인터엠,2280,2330,1990,1990,506946.0,21226.0,생존,True,False,False,False,True,False,False,False,True,506946.0,197237.66666666666,84257.975,771267.125,10.924616422617522,234.087831646401,5.893929361812454,2.316458005,2.421789005,8.264655641748739,3.972541812402116,-16.386554621848738,-23.461538461538467,-24.62121212121212,-35.70274636510501,-2.010050251256279,2019,False,1.68,1950.0,13.846153846153841,14.358974358974352,13.846153846153841,영상 및 음향기기 제조업,-16.32711190111593,12.678974358974353,D1 후보(업종조건 없음)
20181029,017480,삼현철강,4355,4495,4090,4105,137852.0,-995.0,생존,True,False,False,False,True,False,False,False,True,137852.0,117727.33333333333,236257.45,,,49.8301041229952,2.2681177363904625,13.20966368625,3.1710593975,2.3658512030605054,1.2899734920726509,-13.121693121693124,-14.922279792746117,-27.087033747779753,-18.873517786561266,-6.211936662606576,2018,False,1.68,3850.0,14.155844155844166,20.12987012987013,20.0,1차 철강 제조업,-14.8293880083928,18.44987012987013,D1 후보(업종조건 없음)
20181030,017480,삼현철강,3850,4250,3850,4195,206382.0,39759.0,생존,True,False,False,False,True,False,False,False,True,206382.0,153375.66666666666,232819.45,,,65.87751438578978,3.1848926625339695,12.9883121625,3.3741860525,8.155018568314373,1.5291858387290966,-9.881847475832439,-14.822335025380706,-22.744014732965013,-16.930693069306933,-0.7151370679380209,2018,False,1.68,4165.0,3.4813925570228,11.884753901560629,3.4813925570228,1차 철강 제조업,-14.593235264033341,10.204753901560629,D1 후보(업종조건 없음)
20190805,018000,유니슨,813,820,719,728,956572.0,29793.0,생존,True,False,False,False,True,False,False,False,True,956572.0,578799.3333333334,657802.35,862743.0666666667,76.24545190974585,87.98985490601142,2.007442823664511,6.68595648875,4.2841183655,5.610980222731271,6.622461084790385,-13.641755634638198,-20.087815587266743,-23.28767123287672,-30.46800382043935,-5.219780219780223,2019,False,1.68,690.0,13.33333333333333,13.768115942028981,13.33333333333333,일반 목적용 기계 제조업,-16.152810360250626,12.088115942028981,D1 후보(업종조건 없음)
20190806,018000,유니슨,690,746,654,710,1439909.0,329912.0,생존,True,False,False,False,True,False,False,False,True,1439909.0,967400.3333333334,648794.075,859680.675,75.46919383758393,149.1074549861346,2.961324001145529,6.5783341352499995,4.600266163,10.150675552646254,7.399243873995591,-14.663461538461542,-21.80616740088106,-24.54835281615303,-30.528375733855185,-1.9718309859154903,2019,False,1.68,696.0,15.229885057471272,12.93103448275863,15.229885057471272,일반 목적용 기계 제조업,-17.341303862655614,11.25103448275863,D1 후보(업종조건 없음)
20181025,018680,서울제약,8879,9041,8357,8682,82116.0,13967.0,생존,True,False,False,False,True,False,False,False,True,82116.0,40310.666666666664,30829.45,,,130.7537652039419,2.815262538076635,3.8059132605,3.476587977,8.530404202912994,3.2575458224539706,-17.690557451649603,-16.775306748466257,-30.000806256550838,-23.802001053185883,0.12669891730017202,2018,False,1.68,8693.0,2.404233291153801,-0.1265385942712527,2.404233291153801,의약품 제조업,-3.636893324527324,-1.8065385942712526,D1 후보(업종조건 없음)
20181101,018680,서울제약,8125,9841,8125,9041,129998.0,-7157.0,생존,True,True,False,False,True,True,False,False,True,129998.0,67954.0,29501.6,,,230.34004935325544,4.370870724466157,3.414447987,3.0785066660000004,4.882548189242505,2.986706381106307,27.86027436006222,-15.03618081007424,-25.00207382828702,-25.716867964834446,2.566087822143559,2018,False,1.68,9273.0,-7.246845681009384,-8.249757360077648,-7.246845681009384,의약품 제조업,-14.6451767263602,-9.929757360077648,D1 후보(업종조건 없음)
20200313,019010,베뉴지,1200,1280,1085,1270,255694.0,10611.0,생존,True,False,False,False,True,False,False,False,True,255694.0,247152.33333333334,91227.1,117660.11666666667,77.53442932446524,270.9198618977621,2.042737108264811,1.559618545,2.1061595275,2.662882676166898,1.3347329772673553,-13.605442176870753,-18.58974358974359,-30.027548209366394,-24.404761904761905,0.0,2020,False,1.68,1270.0,-13.779527559055115,3.937007874015741,-13.779527559055115,종합 소매업,,2.2570078740157413,D1 후보(업종조건 없음)
20260813,019210,와이지-원,18100,18100,16210,16630,1838686.0,110325.0,생존,True,True,True,False,True,True,True,False,True,1838686.0,1074539.6666666667,977064.1,550122.7375,177.60838325647282,109.97637377800153,2.3270479652444953,201.86083278,146.6773863,6.168468571159675,2.8505529905517175,-9.66865833785986,19.296987087517927,-30.418410041841003,-13.834196891191707,1.864101022248943,2026,False,0.48,16940.0,-14.462809917355369,-14.462809917355369,-14.462809917355369,기타 금속 가공제품 제조업,-22.71619693176947,-14.942809917355369,D1 후보(업종조건 없음)
20260814,019210,와이지-원,16940,18400,15760,18210,2100137.0,-80431.0,생존,True,True,True,False,True,True,True,False,True,2100137.0,1612789.6666666667,968637.5,552803.9583333334,175.22260566302324,166.5008495610243,2.5798879283801037,200.499164675,158.969895885,3.069763449964771,2.591050864271623,0.2753303964757814,7.687758722649329,-21.16883116883117,-2.359249329758717,7.248764415156517,2026,False,0.48,19530.0,-25.806451612903224,-25.806451612903224,-25.806451612903224,기타 금속 가공제품 제조업,-20.54109470680157,-26.286451612903225,D1 후보(업종조건 없음)
20260818,019210,와이지-원,19530,20300,15290,15770,3834663.0,-739948.0,생존,True,True,True,False,True,False,True,False,True,3834663.0,2591162.0,972480.175,555203.8583333333,175.15731571449967,266.44882503645897,4.31110474038348,201.22446567,181.37775009,-5.351829830017604,1.1070735166007117,-12.631578947368416,-2.5339925834363397,-25.962441314553985,-14.293478260869563,-3.8681039949270746,2026,False,0.48,15160.0,-4.419525065963059,-4.419525065963059,-4.419525065963059,기타 금속 가공제품 제조업,-21.24325862441007,-4.89952506596306,D1 후보(업종조건 없음)
20200313,019570,GMI벤처,12955,14345,12820,13475,32927.0,-134629.0,생존,True,False,False,False,True,False,False,False,True,32927.0,27119.0,59922.9,20870.2,287.12182921102817,45.25648792031093,2.157386264983669,10.9785645525,2.5677839825,-226.07166522248838,17.653285008785748,-8.952702702702698,-9.381304640215193,-23.71921879422587,-41.3109756097561,2.857142857142847,2020,False,1.68,13860.0,6.782106782106778,21.825396825396815,6.782106782106778,신탁업 및 집합투자업,-33.88185517795272,20.145396825396816,D1 후보(업종조건 없음)
20181029,019990,에너토크,3410,3555,2985,2985,120965.0,1564.0,생존,True,False,False,False,True,False,False,False,True,120965.0,85896.0,69967.775,,,122.76508721336359,2.3252751731005077,3.42815147625,2.2754402925,0.9227686665567826,4.67025279864373,-22.062663185378597,-25.375000000000004,-39.574898785425106,-40.300000000000004,-10.552763819095478,2018,False,1.68,2670.0,38.01498127340823,58.42696629213484,20.0,일반 목적용 기계 제조업,-23.35889116462683,56.74696629213484,D1 후보(업종조건 없음)
20181030,019990,에너토크,2670,3095,2670,3050,301650.0,58744.0,생존,True,False,False,False,True,False,False,False,True,301650.0,171921.33333333334,70466.125,,,243.97727749799404,5.33247773272911,3.43905517625,2.5911939425,9.902231055774005,5.753241872010188,-17.567567567567565,-25.700365408038973,-36.72199170124482,-38.4460141271443,0.0,2018,False,1.68,3050.0,40.163934426229496,39.34426229508197,20.0,일반 목적용 기계 제조업,-19.817613794717083,37.66426229508197,D1 후보(업종조건 없음)
20200313,020180,대신정보통신,4390,4625,3985,4275,384001.0,-5913.0,생존,True,False,False,False,True,False,False,False,True,384001.0,252365.0,189965.9,253698.40833333333,74.87863295949597,132.84752684560758,3.1324875638936063,12.3706739875,7.377440415,-3.5273057210819294,3.3538909788301248,-20.465116279069772,-16.58536585365854,-34.48275862068966,-36.90036900369004,-1.1695906432748537,2020,False,1.68,4225.0,-4.7337278106508895,33.72781065088757,-4.7337278106508895,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",-15.487572581230344,32.04781065088757,D1 후보(업종조건 없음)
20181030,021080,에이티넘인베스트,1605,1850,1605,1770,1306493.0,147359.0,생존,True,False,False,False,True,False,False,False,True,1306493.0,906963.0,493860.9,,,183.64746024639732,2.9444494464168747,14.1482238625,10.7174324525,15.023302993467134,5.849263727231344,-12.158808933002485,-27.459016393442624,-38.21989528795812,-43.8985736925515,3.9548022598870025,2018,False,1.18,1840.0,5.978260869565211,13.315217391304346,5.978260869565211,신탁업 및 집합투자업,-26.052853787703874,12.135217391304346,D1 후보(업종조건 없음)
20181031,021080,에이티넘인베스트,1840,2020,1830,1855,1750310.0,-229027.0,생존,True,True,False,False,True,False,False,False,True,1750310.0,1260485.3333333333,497590.1,,,253.31800880550745,3.6338843506251717,14.06065767625,11.8940484075,5.875963439113713,4.936306939518245,-2.8795811518324554,-22.86902286902287,-34.21985815602837,-41.666666666666664,0.26954177897573484,2018,False,1.18,1860.0,10.483870967741925,14.247311827956999,10.483870967741925,신탁업 및 집합투자업,-25.291383418729417,13.067311827956999,D1 후보(업종조건 없음)
20181105,021080,에이티넘인베스트,2005,2140,1955,2095,1237503.0,128315.0,생존,True,True,False,False,True,True,False,False,True,1237503.0,791900.6666666666,528621.55,,,149.80483990232077,2.1405075939836227,13.76919766125,12.6309266725,2.2884102269579136,5.817555664573288,12.938005390835583,-13.786008230452673,-20.493358633776094,-32.85256410256411,0.7159904534606243,2018,False,1.18,2110.0,7.345971563981046,-1.1848341232227444,7.345971563981046,신탁업 및 집합투자업,-17.537938229278137,-2.364834123222744,D1 후보(업종조건 없음)
20190806,021080,에이티넘인베스트,1580,1645,1535,1540,717385.0,179223.0,생존,True,False,False,False,True,False,False,False,True,717385.0,498473.0,491413.475,1154925.5333333334,42.54936451025442,101.436575380844,2.342554299643581,10.5310901375,5.7487642075,14.539535080217322,2.864332569878615,-13.239436619718315,-22.418136020151135,-20.207253886010367,-36.49484536082475,-1.6233766233766267,2019,False,1.68,1515.0,18.811881188118807,17.821782178217816,18.811881188118807,신탁업 및 집합투자업,-28.38529889210528,16.141782178217817,D1 후보(업종조건 없음)
20200313,023160,태광,7400,7540,6950,7200,256253.0,29697.0,생존,True,False,False,False,True,False,False,False,True,256253.0,186839.66666666666,105884.425,95162.10416666667,111.26742722560472,176.4562320347555,2.1707663668573387,10.303975485,10.758772345,0.973469547825405,4.95393349035416,-13.875598086124397,-18.08873720136519,-28.000000000000004,-28.712871287128717,0.2777777777777768,2020,False,1.18,7220.0,-10.803324099722989,-1.66204986149584,-10.803324099722989,1차 철강 제조업,-31.18781212594514,-2.8420498614958403,D1 후보(업종조건 없음)
20200319,023160,태광,6990,7090,5470,5670,291335.0,86281.0,생존,True,False,False,False,True,False,False,False,True,291335.0,166243.66666666666,111973.8,95569.12916666667,117.16524046664128,148.46657581207984,2.411682631555638,10.3740796675,10.469257995,10.571454102478251,5.884058412853267,-18.884120171673825,-38.50325379609545,-39.552238805970156,-43.5820895522388,0.5291005291005346,2020,False,1.18,5700.0,26.315789473684205,24.736842105263168,20.0,1차 철강 제조업,-46.6668538647935,23.55684210526317,D1 후보(업종조건 없음)
20200313,023770,플레이위드,5019,5696,4918,5622,125649.0,10951.0,생존,True,False,False,False,True,False,False,False,True,125649.0,79524.66666666667,51147.475,201165.06666666668,25.425624760561472,155.48111938402954,2.5265907443397584,4.03922441925,3.6734053414999996,-1.4991514237224213,4.807812924507548,-11.797929086915593,-15.787896944278012,-30.85721313491575,-40.102279991476664,3.557452863749555,2020,False,1.68,5822.0,-13.79251116454826,31.4668498797664,-13.79251116454826,소프트웨어 개발 및 공급업,-19.53944900106728,29.7868498797664,D1 후보(업종조건 없음)
20200319,023770,플레이위드,4938,5069,3664,3975,143570.0,-23584.0,생존,True,False,False,False,True,False,False,False,True,143570.0,70981.33333333333,53274.525,201670.8875,26.416566942514198,133.23691451652235,2.7263396464322778,3.97896656225,3.4852387389999997,-6.20883322346737,3.4000671753266807,-22.36328125,-43.230505569837185,-45.3833470733718,-53.687521845508556,0.5031446540880502,2020,False,1.68,3995.0,87.83479349186483,101.02628285356694,20.0,소프트웨어 개발 및 공급업,-34.56088149050433,99.34628285356693,D1 후보(업종조건 없음)
20200320,023770,플레이위드,3995,4160,3563,4015,117125.0,-3247.0,생존,True,False,False,False,True,False,False,False,True,117125.0,98046.0,53454.225,201758.32916666666,26.49418500876017,183.42048734220728,2.0331183478841246,3.9580517239999997,3.5091543125,-10.18137384483419,3.0802451200112757,-21.58203125,-40.306274159976205,-43.86185682326622,-52.52453588743053,-6.251556662515567,2020,False,1.68,3764.0,99.3623804463337,118.70350690754519,20.0,소프트웨어 개발 및 공급업,-29.94070221763179,117.02350690754518,D1 후보(업종조건 없음)
20221014,023770,플레이위드,5030,5580,5030,5330,173206.0,35019.0,생존,True,True,False,False,True,True,False,False,True,173206.0,95205.0,47127.2,346726.7625,13.592028391520541,202.01709416218233,3.5499397945328313,3.3725974775,3.324693995,8.77575515614963,1.7769408792747565,0.1879699248120259,-9.353741496598644,-26.685006877579088,-34.60122699386503,-2.814258911819889,2022,False,1.68,5180.0,8.880308880308885,12.355212355212352,20.0,소프트웨어 개발 및 공급업,-16.285876052100868,10.675212355212352,D1 후보(업종조건 없음)
20200319,023910,대한약품,25700,26400,22350,23050,82668.0,-1629.0,생존,True,False,False,False,True,False,False,False,True,82668.0,48978.0,28488.925,12721.866666666667,223.93667333934224,171.91943886966604,2.5537238717330495,8.6254790125,9.62611775,7.039588105946261,1.217458130995046,-10.311284046692604,-26.35782747603834,-27.287066246056778,-26.82539682539683,-0.2169197396963085,2020,False,1.68,23000.0,23.478260869565215,25.869565217391298,20.0,의약품 제조업,-27.558598367800386,24.189565217391298,D1 후보(업종조건 없음)
20181023,024740,한일단조,1310,1320,1215,1225,506029.0,-24284.0,생존,True,False,False,False,True,False,False,False,True,506029.0,240188.66666666666,250889.4,,,95.73488025666556,2.0198319364627624,3.809635975,3.822565655,-10.07013519851352,1.4480839042538998,-7.196969696969702,-17.229729729729726,-22.22222222222222,-14.930555555555557,0.40816326530612734,2018,False,1.68,1230.0,-7.317073170731703,-2.0325203252032575,-7.317073170731703,자동차 신품 부품 제조업,-7.277669645143193,-3.7125203252032577,D1 후보(업종조건 없음)
