ticker,factor,raw,adj
041190,1.0,3355.0,3355.0
041590,3.0037539103232533,4795.0,14403.0
041920,0.5412665985699694,9790.0,5299.0
041960,0.790640522875817,38250.0,30242.0
042040,80.10646153846155,1625.0,130173.0
042500,0.6892715231788079,3775.0,2602.0
042510,5.002393162393163,2925.0,14632.0
042940,31.197665369649805,1285.0,40089.0
043100,26.967692307692307,650.0,17529.0
043200,2.0,3915.0,7830.0
043220,10.0,1185.0,11850.0
043340,2.0,1385.0,2770.0
043590,4.392299898682878,4935.0,21676.0
043710,5.0,4125.0,20625.0
043910,7.355421686746988,1660.0,12210.0
044180,19.629411764705882,170.0,3337.0
044480,4.763758389261745,7450.0,35490.0
045300,0.8617788461538461,4160.0,3585.0
046070,24.587813620071685,2790.0,68600.0
046390,2.502222222222222,1350.0,3378.0
047820,14.303571428571429,1400.0,20025.0
048410,0.47115749525616696,5270.0,2483.0
048530,0.5012080536912752,44700.0,22404.0
049080,10.0,2945.0,29450.0
049120,5.0,3365.0,16825.0
049180,1.2491317671092952,9790.0,12229.0
049470,8.511111111111111,900.0,7660.0
049520,0.6758832565284179,6510.0,4400.0
049630,4.625,1800.0,8325.0
050110,4.898305084745763,2655.0,13005.0
050120,10.0,1030.0,10300.0
050860,0.7777414075286416,3055.0,2376.0
051360,0.6220101781170484,7860.0,4889.0
051380,0.49988304093567254,4275.0,2137.0
051780,44.50934579439252,1070.0,47625.0
051980,3.101610904584882,807.0,2503.0
052020,0.8346620450606586,5770.0,4816.0
052260,0.5,20100.0,10050.0
052300,40.20530973451327,565.0,22716.0
052400,2.0,12350.0,24700.0
052420,63.93424036281179,882.0,56390.0
052460,0.5516181229773462,6180.0,3409.0
052710,0.5956795131845842,49300.0,29367.0
052770,9.230588235294118,5100.0,47076.0
053060,2.050251256281407,995.0,2040.0
053280,0.6901459854014599,5480.0,3782.0
053450,1.289179104477612,13400.0,17275.0
053950,2.619431279620853,10550.0,27635.0
054180,68.40336134453781,1785.0,122100.0
054220,46.21544715447155,1230.0,56845.0
054300,2.0,812.0,1624.0
054450,0.7881702127659574,11750.0,9261.0
054780,5.00929203539823,2260.0,11321.0
054940,5.0,1315.0,6575.0
054950,0.5238675958188154,57400.0,30070.0
056090,0.4,12500.0,5000.0
056730,11.3,2500.0,28250.0
057680,4.681351351351351,7400.0,34642.0
058110,0.48376237623762375,5050.0,2443.0
058400,10.0,1020.0,10200.0
058450,22.22797731568998,2645.0,58793.0
058470,0.20022608695652175,57500.0,11513.0
058820,0.9536858974358975,6240.0,5951.0
059120,0.33650557620817845,13450.0,4526.0
060230,54.63223140495868,1210.0,66105.0
060250,0.5479166666666667,16800.0,9205.0
060260,6.369066666666667,1875.0,11942.0
060380,0.507890499194847,3105.0,1577.0
060560,5.128,1875.0,9615.0
060570,5.0,5580.0,27900.0
060900,114.38367346938776,1470.0,168144.0
061040,5.002474226804123,4850.0,24262.0
061250,3.3333333333333335,6810.0,22700.0
063760,0.5268813559322034,29500.0,15543.0
064090,12.596774193548388,2790.0,35145.0
064520,15.036075949367088,1580.0,23757.0
064800,5.0,3405.0,17025.0
065060,42.04862579281184,2365.0,99445.0
065170,3.2771604938271603,1620.0,5309.0
065420,16.584795321637426,855.0,14180.0
065440,0.8341747572815534,2575.0,2148.0
065500,4.041731066460588,647.0,2615.0
065530,0.1,15000.0,1500.0
065650,18.64595588235294,5440.0,101434.0
065660,1.0,46000.0,46000.0
065770,2.0011080332409974,1805.0,3612.0
066360,1.736144578313253,3320.0,5764.0
066410,4.730434782608696,805.0,3808.0
066430,0.7613259668508288,2715.0,2067.0
066790,4.327086882453152,587.0,2540.0
066910,4.264746227709191,3645.0,15545.0
066980,5.253490870032223,931.0,4891.0
067000,0.2310948905109489,13700.0,3166.0
067010,0.5,4660.0,2330.0
067290,0.7483644859813084,8560.0,6406.0
067310,0.6845149253731343,5360.0,3669.0
067390,9.11937984496124,19350.0,176460.0
067630,0.43894993894993894,8190.0,3595.0
068050,0.5047846889952153,4180.0,2110.0
068330,0.8310344827586207,2320.0,1928.0
068760,0.7708169934640523,61200.0,47174.0
068790,1.4438988095238094,6720.0,9703.0
069330,2.0,3300.0,6600.0
069410,0.6737024221453287,14450.0,9735.0
069540,1.7158964879852125,5410.0,9283.0
069920,7.109581646423751,3705.0,26341.0
070300,0.6652542372881356,5900.0,3925.0
070590,1.2485849056603773,2120.0,2647.0
072020,0.8098542274052478,17150.0,13889.0
072770,2.0,1295.0,2590.0
072870,0.3369620253164557,31600.0,10648.0
