date,ticker,name,ret3,ret10,ret20,fw5,fw60,amt20,r
20220929,214260,라파스,-20.872865275142317,-41.18476727785614,-44.62151394422311,8.488690017048498,3.212542084304509,25.9787958,-9.048316831683163
20240417,214260,라파스,-11.929595827900908,-18.858858858858863,-22.799999999999997,3.453407483480923,0.5599916357065556,4.941786755,3.7051907255048517
20250704,219550,디와이디,-17.391304347826086,-23.102866779089382,-15.555555555555555,20.349980500467368,4.810939280540153,3.246709945,-17.60920353982301
20250707,219550,디와이디,-19.413919413919412,-22.535211267605636,-29.487179487179482,32.88590604026846,9.749338262771227,2.673877365,10.59272727272728
20260602,220100,퓨쳐켐,-25.859340381085016,-22.932157662696582,-34.0280515969132,30.63505361065573,-3.802614834216921,29.824391184,4.163840611164163
20260604,220100,퓨쳐켐,-19.136562671045432,-23.01328817092235,-40.14787056261711,29.732327224483683,-3.7723709063280624,24.7805305955,-5.227826086956519
20251118,220260,켐트로스,-5.263157894736848,-3.76670716889429,-4.1162227602905554,7.1019334141140105,3.177877622887853,5.0607334675,39.136326530612244
20240805,230240,에치에프알,-22.857142857142854,-32.6530612244898,-38.125,11.062454843896429,3.173622563477226,5.606172,10.33814058956916
20240806,230240,에치에프알,-14.310197086546705,-23.547400611620795,-32.4780553679946,18.739445697175196,4.3255515300885445,6.130568595,-3.98460921843687
20240807,230240,에치에프알,-12.972972972972974,-25.692307692307693,-34.375,14.761105588400161,4.120224969084861,6.310163405,-3.9716666666666693
20260527,234100,폴라리스세원,-21.176470588235297,-21.176470588235297,-21.253672869735553,7.783493290514655,-1.9691766195251976,2.70981813,-29.789452736318406
20260528,234100,폴라리스세원,-22.352941176470587,-22.352941176470587,-20.321931589537222,8.128921322562425,-1.4755133280962407,2.5641028,-26.430000000000007
20240806,242040,나무에이엑스,-15.055951169888093,-11.3588110403397,-11.405835543766575,5.526314285959144,-0.17743255523636928,4.4089398745,1.8957575757575655
20240807,242040,나무에이엑스,-12.576687116564422,-9.999999999999998,-15.136476426799007,9.08966838775916,0.42810768490774653,3.9521837769999997,-1.0893325457767296
20240704,251630,브이원텍,-8.458390177353348,-16.955445544554458,-20.685579196217496,12.19495656850252,-2.785715448441808,4.848183565,-8.03155096011817
20230710,263050,유틸렉스,-7.512315270935965,-11.12426035502958,-21.68925964546402,8.053031815225719,0.13281139395186806,8.86300169,-1.68
20241112,264660,씨앤지하이테크,-15.450643776824036,-18.962107428209794,-23.121951219512194,10.107041186852124,2.6779084082537534,2.815552978,-2.158842959054038
20241113,264660,씨앤지하이테크,-13.73026536781995,-17.239990332715706,-20.481461413422085,9.251368849970126,2.1690467431047344,2.7932032214999998,-3.2329781796736805
20241114,264660,씨앤지하이테크,-13.502884111169378,-20.333252837478867,-23.504405626835677,6.1443553362122145,1.9019957390588667,2.8949552045,0.5361228016671642
20241112,281740,레이크머티리얼즈,-15.62082777036048,-12.343966712898746,-21.44188937228092,6.597198783441831,-0.2097724078869614,45.891149725,0.4778274760383425
20240806,282880,코윈테크,-18.081991215226946,-15.221920575793924,-26.385614823748693,11.480125523012552,-0.548758189447741,10.2434966335,11.716885394617485
20240719,285490,노바텍,-5.167518455423059,-5.5963821368004485,-11.311736590546994,6.6286663945419555,-2.548781148368743,2.47758416,-16.889580838323354
20240723,285490,노바텍,-9.826589595375722,-13.140311804008908,-16.844349680170577,6.112501791956596,-2.437470533119282,2.897037075,-17.64153846153846
20240724,285490,노바텍,-5.089820359281438,-11.104879416713409,-15.285943345804387,12.163197986985184,-1.1634572404032784,3.10048685,-20.09772151898734
20240806,285490,노바텍,-13.976377952755904,-15.96153846153846,-27.004454342984406,13.02217410481575,-0.48092597499712125,4.792144895,2.7420325833979726
20240807,285490,노바텍,-8.968926553672318,-18.67507886435331,-27.706113292204147,10.363619944324254,-0.3387470007851114,4.898566975,0.26401244167963234
