R,date,ticker,name,y,r,hold,k60
D1,20181030,068790,DMS,2018,12.901322957198449,20,False
D1,20220623,071200,인피니트헬스케어,2022,24.286222785880366,20,False
D1,20200316,071850,캐스텍코리아,2020,70.63191335740072,20,False
D1,20210818,072520,제넨바이오,2021,-5.73050505050505,20,False
D1,20200319,073110,엘엠에스,2020,79.81173553719007,20,False
D1,20200326,073110,엘엠에스,2020,36.011157347204154,20,False
D1,20220622,073490,LIG아큐버,2022,4.074128440366978,20,False
D1,20200313,073540,에프알텍,2020,24.67384615384615,20,False
D1,20181029,073560,우리손에프앤지,2018,10.244137931034484,20,False
D1,20260729,074600,원익QnC,2026,26.766300715990457,20,False
D1,20190802,078070,유비쿼스홀딩스,2019,-6.4764726631393295,20,False
D1,20190806,078070,유비쿼스홀딩스,2019,4.129929078014186,20,False
D1,20190729,078140,대봉엘에스,2019,3.4898795180722844,20,False
D1,20190805,078140,대봉엘에스,2019,28.129929078014186,20,False
D1,20190806,078140,대봉엘에스,2019,26.520000000000003,20,False
D1,20190806,078160,메디포스트,2019,19.087341014242956,20,False
D1,20200313,078160,메디포스트,2020,13.898588807785888,20,False
D1,20200317,078160,메디포스트,2020,8.774689687354169,20,False
D1,20200319,078160,메디포스트,2020,17.524379562043794,20,False
D1,20200324,078340,컴투스,2020,30.734267834793485,20,False
D1,20260729,078350,한양디지텍,2026,49.01369241672572,20,False
D1,20200313,078890,가온그룹,2020,18.640670127418595,20,False
D1,20200319,078890,가온그룹,2020,70.99665615141954,20,False
D1,20220622,078890,가온그룹,2022,6.279045460605262,20,False
D1,20240805,079370,제우스,2024,31.2118918918919,20,False
D1,20260729,079370,제우스,2026,58.390516717325234,20,False
D1,20200320,079650,서산,2020,57.08164383561644,20,False
D1,20190826,080420,모다이노칩,2019,9.85004926108374,20,False
D1,20190806,080470,성창오토텍,2019,32.618939929328626,20,False
D1,20181030,082210,옵트론텍,2018,13.894507227332468,20,False
D1,20190806,082210,옵트론텍,2019,14.013617021276605,20,False
D1,20190805,082270,젬백스,2019,18.119999999999994,20,False
D1,20200320,082270,젬백스,2020,30.753595800524938,20,False
D1,20200324,082270,젬백스,2020,12.02,20,False
D1,20200325,082270,젬백스,2020,6.369315068493156,20,False
D1,20190725,082850,우리바이오,2019,-0.8588819875776497,20,False
D1,20200319,082920,비츠로셀,2020,40.64177977191997,20,False
D1,20231027,082920,비츠로셀,2023,-5.482138706885894,20,False
D1,20240805,083310,엘오티베큠,2024,5.387164179104479,20,False
D1,20240806,083310,엘오티베큠,2024,-6.93139146567718,20,False
D1,20260729,083500,에프엔에스테크,2026,20.793550356052908,20,False
D1,20200401,083640,인콘,2020,16.136806416332487,20,False
D1,20200319,083790,CG인바이츠,2020,112.59745919717687,20,False
D1,20200320,083790,CG인바이츠,2020,92.29931583134446,20,False
