ticker,market,industry
316140,KOSPI,기타 금융업
032820,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
041190,KOSDAQ,기타 금융업
115440,KOSDAQ,통신 및 방송 장비 제조업
046970,KOSDAQ,기타 전문 도매업
082850,KOSDAQ,기타 식품 제조업
215360,KOSDAQ,자동차 신품 부품 제조업
072470,KOSDAQ,자동차 신품 부품 제조업
073560,KOSDAQ,"도축, 육류 가공 및 저장 처리업"
037400,KOSDAQ,상품 종합 도매업
153490,KOSDAQ,반도체 제조업
101170,KOSDAQ,일반 목적용 기계 제조업
006980,KOSPI,"곡물가공품, 전분 및 전분제품 제조업"
011300,KOSPI,직물직조 및 직물제품 제조업
017370,KOSPI,특수 목적용 기계 제조업
103840,KOSDAQ,"과실, 채소 가공 및 저장 처리업"
101970,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업"
046940,KOSDAQ,기반조성 및 시설물 축조관련 전문공사업
065680,KOSDAQ,전자부품 제조업
105840,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
018620,KOSDAQ,의약품 제조업
010400,KOSPI,건물설비 설치 공사업
457550,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업"
049800,KOSPI,특수 목적용 기계 제조업
016880,KOSPI,기타 금융업
095720,KOSPI,초등 교육기관
396470,KOSDAQ,특수 목적용 기계 제조업
005820,KOSPI,직물직조 및 직물제품 제조업
307280,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
032940,KOSDAQ,기계장비 및 관련 물품 도매업
240810,KOSDAQ GLOBAL,특수 목적용 기계 제조업
074600,KOSDAQ,유리 및 유리제품 제조업
104830,KOSDAQ,기초 화학물질 제조업
014190,KOSDAQ,기타 전문 도매업
217820,KOSDAQ,특수 목적용 기계 제조업
030530,KOSDAQ,기초 화학물질 제조업
012620,KOSDAQ,1차 철강 제조업
136150,KOSDAQ,일반 목적용 기계 제조업
382840,KOSDAQ,특수 목적용 기계 제조업
336570,KOSDAQ,의료용 기기 제조업
376980,KOSDAQ,소프트웨어 개발 및 공급업
122830,KONEX,소프트웨어 개발 및 공급업
008370,KOSDAQ,플라스틱제품 제조업
008290,KOSDAQ,봉제의복 제조업
101160,KOSDAQ,전자부품 제조업
336060,KOSDAQ,소프트웨어 개발 및 공급업
095270,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
289930,KOSDAQ,반도체 제조업
065950,KOSDAQ,직물직조 및 직물제품 제조업
076080,KOSDAQ,건물 건설업
043590,KOSDAQ,반도체 제조업
196700,KOSDAQ,합성고무 및 플라스틱 물질 제조업
069080,KOSDAQ GLOBAL,소프트웨어 개발 및 공급업
053580,KOSDAQ,소프트웨어 개발 및 공급업
479960,KOSDAQ,기타 전기장비 제조업
044340,KOSDAQ,가정용 기기 제조업
330350,KOSDAQ,의약품 제조업
348350,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
112040,KOSDAQ,소프트웨어 개발 및 공급업
101730,KOSDAQ,소프트웨어 개발 및 공급업
123420,KOSDAQ,소프트웨어 개발 및 공급업
065370,KOSDAQ,소프트웨어 개발 및 공급업
140660,KONEX,통신 및 방송 장비 제조업
038620,KOSDAQ,연료 소매업
036090,KOSDAQ,특수 목적용 기계 제조업
459100,KOSDAQ,전자부품 제조업
136540,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
097800,KOSDAQ,반도체 제조업
192390,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업"
008600,KOSPI,생활용품 도매업
335870,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업"
900340,KOSDAQ,기타 금융업
033270,KOSPI,의약품 제조업
014830,KOSPI,기초 화학물질 제조업
446070,KOSPI,제재 및 목재 가공업
036200,KOSDAQ,특수 목적용 기계 제조업
018000,KOSDAQ,일반 목적용 기계 제조업
000910,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업"
047400,KOSPI,"내화, 비내화 요업제품 제조업"
203450,KOSDAQ,통신 및 방송 장비 제조업
011330,KOSPI,자동차 신품 부품 제조업
077500,KOSPI,기계장비 및 관련 물품 도매업
011320,KOSDAQ,자동차 신품 부품 제조업
086390,KOSDAQ,특수 목적용 기계 제조업
241690,KOSDAQ,자동차 신품 부품 제조업
142210,KOSDAQ,자동차 부품 및 내장품 판매업
121060,KONEX,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
389680,KOSDAQ,소프트웨어 개발 및 공급업
088340,KOSDAQ,소프트웨어 개발 및 공급업
048430,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
206650,KOSDAQ,의약품 제조업
089850,KOSDAQ,소프트웨어 개발 및 공급업
495810,KONEX,소프트웨어 개발 및 공급업
084440,KOSDAQ,소프트웨어 개발 및 공급업
264450,KOSDAQ,통신 및 방송 장비 제조업
078070,KOSDAQ,기타 금융업
002920,KOSPI,자동차 신품 부품 제조업
024800,KOSDAQ,육상 여객 운송업
000700,KOSPI,회사 본부 및 경영 컨설팅 서비스업
054930,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업"
069330,KOSDAQ,전자부품 제조업
049520,KOSDAQ,전자부품 제조업
473050,KOSDAQ,금융 지원 서비스업
474490,KOSDAQ,금융 지원 서비스업
493790,KOSDAQ,금융 지원 서비스업
003470,KOSPI,금융 지원 서비스업
263770,KOSDAQ,1차 철강 제조업
337840,KONEX,의료용 기기 제조업
072130,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
000220,KOSPI,의약품 제조업
388720,KOSDAQ,특수 목적용 기계 제조업
023410,KOSDAQ,"시멘트, 석회, 플라스터 및 그 제품 제조업"
056080,KOSDAQ,특수 목적용 기계 제조업
468760,KOSDAQ,금융 지원 서비스업
488060,KOSDAQ,금융 지원 서비스업
0105P0,KOSDAQ,금융 지원 서비스업
084370,KOSDAQ,특수 목적용 기계 제조업
240600,KOSDAQ,기타 금속 가공제품 제조업
001200,KOSPI,금융 지원 서비스업
179900,KOSDAQ,전자부품 제조업
263050,KOSDAQ,기초 의약물질 제조업
000100,KOSPI,의약품 제조업
003460,KOSPI,금융 지원 서비스업
191410,KOSDAQ,전자부품 제조업
372170,KOSDAQ,특수 목적용 기계 제조업
146060,KOSDAQ,1차 철강 제조업
008730,KOSPI,플라스틱제품 제조업
008250,KOSPI,나무제품 제조업
039020,KOSDAQ,제재 및 목재 가공업
025820,KOSPI,1차 비철금속 제조업
067920,KOSDAQ,기타 정보 서비스업
044960,KOSDAQ,기타 전문 도매업
303530,KOSDAQ,소프트웨어 개발 및 공급업
302430,KOSDAQ,특수 목적용 기계 제조업
279060,KONEX,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
214320,KOSPI,광고업
462350,KOSDAQ,"항공기,우주선 및 부품 제조업"
274400,KOSDAQ,소프트웨어 개발 및 공급업
296640,KOSDAQ,소프트웨어 개발 및 공급업
215790,KOSDAQ,통신 및 방송 장비 제조업
344860,KOSDAQ,기타 화학제품 제조업
333050,KOSDAQ,소프트웨어 개발 및 공급업
469610,KOSDAQ,특수 목적용 기계 제조업
088390,KOSDAQ,그외 기타 운송장비 제조업
272290,KOSDAQ GLOBAL,전자부품 제조업
053350,KOSDAQ,소프트웨어 개발 및 공급업
452400,KOSDAQ,자동차 신품 부품 제조업
264850,KOSDAQ,전자부품 제조업
054210,KOSDAQ,전자부품 제조업
009730,KOSDAQ,1차 철강 제조업
065440,KOSDAQ,소프트웨어 개발 및 공급업
088260,KOSPI,부동산 임대 및 공급업
139480,KOSPI,종합 소매업
424870,KOSDAQ,자연과학 및 공학 연구개발업
115610,KOSDAQ,반도체 제조업
478110,KOSDAQ,금융 지원 서비스업
131400,KOSDAQ,전자부품 제조업
208850,KONEX,기타 전기장비 제조업
351330,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
080010,KOSDAQ,상품 중개업
379390,KONEX,"건축기술, 엔지니어링 및 관련 기술 서비스업"
457190,KOSPI,기초 화학물질 제조업
086890,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
007660,KOSPI,전자부품 제조업
005950,KOSPI,기초 화학물질 제조업
015020,KOSPI,부동산 임대 및 공급업
047560,KOSDAQ,소프트웨어 개발 및 공급업
239340,KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
067010,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
456070,KOSDAQ,기초 의약물질 제조업
102710,KOSDAQ,기타 화학제품 제조업
074610,KOSPI,일반 목적용 기계 제조업
041520,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
063760,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
123570,KOSDAQ,광고업
083470,KOSDAQ,기초 화학물질 제조업
091120,KOSDAQ,전자부품 제조업
232530,KONEX,일차전지 및 이차전지 제조업
102460,KOSPI,의약품 제조업
039030,KOSDAQ,특수 목적용 기계 제조업
294090,KOSDAQ,의료용 기기 제조업
088290,KOSDAQ,자동차 신품 부품 제조업
084680,KOSPI,귀금속 및 장신용품 제조업
353810,KOSDAQ,동물용 사료 및 조제식품 제조업
261520,KOSDAQ,소프트웨어 개발 및 공급업
350520,KOSPI,부동산 임대 및 공급업
334890,KOSPI,부동산 임대 및 공급업
099750,KOSDAQ,소프트웨어 개발 및 공급업
377330,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
035810,KOSDAQ,동물용 사료 및 조제식품 제조업
092130,KOSDAQ,기타 정보 서비스업
134060,KOSDAQ,"서적, 잡지 및 기타 인쇄물 출판업"
001840,KOSDAQ,건물 건설업
000760,KOSPI,기타 전문 도매업
014990,KOSPI,봉제의복 제조업
041830,KOSDAQ,의료용 기기 제조업
352940,KOSDAQ,"비료, 농약 및 살균, 살충제 제조업"
101140,KOSPI,기계장비 및 관련 물품 도매업
216400,KONEX,자연과학 및 공학 연구개발업
079950,KOSDAQ,특수 목적용 기계 제조업
0007J0,KOSDAQ,자연과학 및 공학 연구개발업
389470,KOSDAQ,자연과학 및 공학 연구개발업
277410,KOSDAQ,기타 식품 제조업
060150,KOSDAQ,폐기물 처리업
033230,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
450520,KOSDAQ,소프트웨어 개발 및 공급업
465480,KOSDAQ,소프트웨어 개발 및 공급업
950260,KOSDAQ,자연과학 및 공학 연구개발업
037330,KOSDAQ,전자부품 제조업
100030,KOSDAQ,소프트웨어 개발 및 공급업
023800,KOSPI,자동차 신품 부품 제조업
034590,KOSPI,연료용 가스 제조 및 배관공급업
211050,KOSDAQ,보험 및 연금관련 서비스업
083640,KOSDAQ,상품 종합 도매업
064090,KOSDAQ,상품 종합 도매업
216050,KOSDAQ,광고업
049070,KOSDAQ,통신 및 방송 장비 제조업
311960,KONEX,소프트웨어 개발 및 공급업
119610,KOSDAQ,의료용 기기 제조업
017250,KOSDAQ,영상 및 음향기기 제조업
129260,KOSPI,도로 화물 운송업
051370,KOSDAQ,전자부품 제조업
064290,KOSDAQ,특수 목적용 기계 제조업
189300,KOSDAQ,통신 및 방송 장비 제조업
287840,KOSDAQ,자연과학 및 공학 연구개발업
048530,KOSDAQ,기초 의약물질 제조업
070590,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
023810,KOSPI,자동차 신품 부품 제조업
115310,KOSDAQ,전기 통신업
039290,KOSDAQ,기타 정보 서비스업
071200,KOSDAQ,소프트웨어 개발 및 공급업
101930,KOSDAQ,선박 및 보트 건조업
249420,KOSPI,의약품 제조업
000230,KOSPI,의약품 제조업
013360,KOSPI,토목 건설업
003120,KOSPI,의약품 제조업
333430,KOSDAQ,선박 및 보트 건조업
068330,KOSDAQ,일반 목적용 기계 제조업
003200,KOSPI,방적 및 가공사 제조업
007110,KOSPI,"건축자재, 철물 및 난방장치 도매업"
007570,KOSPI,의약품 제조업
178780,KOSDAQ,상품 종합 도매업
019540,KOSDAQ,자동차 신품 부품 제조업
081000,KOSPI,기타 화학제품 제조업
020760,KOSPI,반도체 제조업
103590,KOSPI,절연선 및 케이블 제조업
094820,KOSDAQ,전기 및 통신 공사업
271940,KOSPI,그외 기타 운송장비 제조업
015860,KOSPI,기타 금융업
226320,KOSPI,기타 화학제품 제조업
950140,KOSDAQ,기타 화학제품 제조업
049550,KOSDAQ,기타 화학제품 제조업
389020,KOSDAQ,반도체 제조업
254120,KOSDAQ,특수 목적용 기계 제조업
043910,KOSDAQ,"시멘트, 석회, 플라스터 및 그 제품 제조업"
234920,KOSDAQ,가정용 기기 제조업
289220,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
317400,KOSPI,부동산 임대 및 공급업
033240,KOSPI,전자부품 제조업
049630,KOSDAQ,사진장비 및 광학기기 제조업
417840,KOSDAQ,특수 목적용 기계 제조업
000950,KOSPI,방적 및 가공사 제조업
079900,KOSPI,특수 목적용 기계 제조업
110020,KOSDAQ,기타 화학제품 제조업
208140,KOSDAQ,"도축, 육류 가공 및 저장 처리업"
040420,KOSDAQ,일반 교습 학원
045510,KOSDAQ,기계장비 및 관련 물품 도매업
217190,KOSDAQ,특수 목적용 기계 제조업
095700,KOSDAQ,자연과학 및 공학 연구개발업
122310,KOSDAQ,의료용 기기 제조업
361390,KOSDAQ,통신 및 방송 장비 제조업
066830,KONEX,기타 화학제품 제조업
225220,KOSDAQ,기초 의약물질 제조업
123330,KOSDAQ,기타 화학제품 제조업
381620,KOSDAQ,특수 목적용 기계 제조업
159580,KOSDAQ,생활용품 도매업
147830,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업"
033100,KOSDAQ GLOBAL,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
079370,KOSDAQ,특수 목적용 기계 제조업
054950,KOSDAQ,일반 목적용 기계 제조업
090470,KOSDAQ,특수 목적용 기계 제조업
023440,KOSDAQ,1차 철강 제조업
137950,KOSDAQ,기타 화학제품 제조업
033320,KOSDAQ,기계장비 및 관련 물품 도매업
417500,KOSDAQ,기타 화학제품 제조업
348950,KOSPI,부동산 임대 및 공급업
204270,KOSDAQ,전자부품 제조업
127120,KOSDAQ,자연과학 및 공학 연구개발업
194370,KOSPI,"가죽, 가방 및 유사제품 제조업"
026040,KOSDAQ,귀금속 및 장신용품 제조업
452160,KOSDAQ,특수 목적용 기계 제조업
126880,KOSDAQ,일반 목적용 기계 제조업
322510,KOSDAQ,소프트웨어 개발 및 공급업
254160,KONEX,제재 및 목재 가공업
033050,KOSDAQ,기타 화학제품 제조업
094970,KOSDAQ,전자부품 제조업
418550,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업"
060230,KOSDAQ,기타 화학제품 제조업
420570,KOSDAQ,기타 화학제품 제조업
089790,KOSDAQ,특수 목적용 기계 제조업
0010V0,KOSDAQ,의료용 기기 제조업
030000,KOSPI,광고업
271980,KOSPI,의약품 제조업
412540,KOSDAQ,특수 목적용 기계 제조업
001560,KOSPI,기타 비금속 광물제품 제조업
199820,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
038010,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업"
002620,KOSPI,회사 본부 및 경영 컨설팅 서비스업
080220,KOSDAQ,반도체 제조업
006220,KOSPI,은행 및 저축기관
089590,KOSPI,항공 여객 운송업
216080,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
337930,KOSDAQ,기타 정보 서비스업
229000,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
082270,KOSDAQ,특수 목적용 기계 제조업
153890,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
004910,KOSPI,기타 화학제품 제조업
004700,KOSPI,"가죽, 가방 및 유사제품 제조업"
001550,KOSPI,"비료, 농약 및 살균, 살충제 제조업"
462520,KOSPI,"내화, 비내화 요업제품 제조업"
120030,KOSPI,기타 금속 가공제품 제조업
034940,KOSDAQ,의약품 제조업
067000,KOSDAQ,소프트웨어 개발 및 공급업
309930,KOSDAQ,기타 생활용품 소매업
018470,KOSPI,1차 비철금속 제조업
002600,KOSPI,기타 식품 제조업
018700,KOSDAQ,생활용품 도매업
185750,KOSPI,의약품 제조업
063160,KOSPI,의약품 제조업
001630,KOSPI,의약품 제조업
033340,KOSDAQ,봉제의복 제조업
036930,KOSDAQ GLOBAL,특수 목적용 기계 제조업
109070,KOSPI,통신 및 방송 장비 제조업
044380,KOSPI,컴퓨터 및 주변장치 제조업
072020,KOSDAQ,기초 의약물질 제조업
000440,KOSDAQ,기타 전문 도매업
051980,KOSDAQ,통신 및 방송 장비 제조업
221800,KOSDAQ,기타 과학기술 서비스업
228760,KOSDAQ,자연과학 및 공학 연구개발업
314130,KOSDAQ,기초 의약물질 제조업
013890,KOSPI,가구 제조업
389030,KOSDAQ,자연과학 및 공학 연구개발업
263860,KOSDAQ,소프트웨어 개발 및 공급업
303030,KOSDAQ,반도체 제조업
208350,KOSDAQ,소프트웨어 개발 및 공급업
446840,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
144510,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업"
340450,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업"
306620,KOSDAQ,특수 목적용 기계 제조업
358570,KOSDAQ,자연과학 및 공학 연구개발업
382480,KOSDAQ,특수 목적용 기계 제조업
382800,KOSDAQ,특수 목적용 기계 제조업
299480,KONEX,기타 섬유제품 제조업
051160,KOSDAQ,소프트웨어 개발 및 공급업
053050,KOSDAQ,연료용 가스 제조 및 배관공급업
076340,KONEX,기반조성 및 시설물 축조관련 전문공사업
388610,KOSDAQ,기타 화학제품 제조업
493330,KOSDAQ,일반 목적용 기계 제조업
119850,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
065060,KOSDAQ,봉제의복 제조업
204840,KOSDAQ,생활용품 도매업
013870,KOSPI,자동차 신품 부품 제조업
071320,KOSPI,"증기, 냉·온수 및 공기조절 공급업"
311320,KOSDAQ,전자부품 제조업
456160,KOSDAQ,의약품 제조업
388050,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
088790,KOSPI,기타 전문 도매업
018120,KOSDAQ,알코올음료 제조업
109820,KOSDAQ,자연과학 및 공학 연구개발업
086060,KOSDAQ,산업용 농·축산물 및 동·식물 도매업
036890,KOSDAQ,특수 목적용 기계 제조업
363250,KOSDAQ,의료용 기기 제조업
003780,KOSPI,플라스틱제품 제조업
007370,KOSDAQ,의약품 제조업
010640,KOSPI,플라스틱제품 제조업
100250,KOSPI,플라스틱제품 제조업
051630,KOSPI,플라스틱제품 제조업
272450,KOSPI,항공 여객 운송업
285800,KOSDAQ,플라스틱제품 제조업
011000,KOSPI,의약품 제조업
250030,KONEX,기타 화학제품 제조업
002780,KOSPI,토목 건설업
233990,KONEX,기타 화학제품 제조업
025620,KOSPI,기타 화학제품 제조업
085660,KOSDAQ,기초 의약물질 제조업
351870,KOSDAQ,광고업
009310,KOSPI,특수 목적용 기계 제조업
094850,KOSDAQ,여행사 및 기타 여행보조 서비스업
004650,KOSDAQ,알코올음료 제조업
0011T0,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
278280,KOSDAQ,기초 화학물질 제조업
000650,KOSPI,육상 여객 운송업
362320,KOSDAQ,생활용품 도매업
013720,KOSDAQ,자동차 신품 부품 제조업
066360,KOSDAQ,"도축, 육류 가공 및 저장 처리업"
033250,KOSPI,자동차 신품 부품 제조업
047820,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
291650,KOSDAQ,자연과학 및 공학 연구개발업
094360,KOSDAQ,반도체 제조업
0082N0,KOSDAQ,자연과학 및 공학 연구개발업
016920,KOSDAQ,기계장비 및 관련 물품 도매업
284620,KOSDAQ,자연과학 및 공학 연구개발업
035720,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
293490,KOSDAQ GLOBAL,소프트웨어 개발 및 공급업
323410,KOSPI,은행 및 저축기관
377300,KOSPI,금융 지원 서비스업
140430,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
042000,KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
006380,KOSPI,기초 화학물질 제조업
313760,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
071850,KOSDAQ,자동차 신품 부품 제조업
198080,KOSDAQ,전자부품 제조업
210120,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
050110,KOSDAQ,전자부품 제조업
452300,KOSDAQ,기타 금융업
451760,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
900310,KOSDAQ,기타 금융업
078340,KOSDAQ GLOBAL,소프트웨어 개발 및 공급업
291230,KOSDAQ,기타 사업지원 서비스업
063080,KOSDAQ,소프트웨어 개발 및 공급업
307930,KOSDAQ,기타 금융업
079190,KOSDAQ,통신 및 방송 장비 제조업
263700,KOSDAQ,광고업
214370,KOSDAQ,기초 의약물질 제조업
221980,KOSDAQ,기타 화학제품 제조업
038530,KOSDAQ,생활용품 도매업
279570,KOSPI,은행 및 저축기관
001620,KOSPI,자동차 신품 부품 제조업
192250,KOSDAQ,소프트웨어 개발 및 공급업
431190,KOSDAQ,소프트웨어 개발 및 공급업
029460,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
115500,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
281820,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
089150,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
025880,KOSDAQ,동물용 사료 및 조제식품 제조업
093320,KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
093640,KOSDAQ,반도체 제조업
487400,KOSDAQ,통신 및 방송 장비 제조업
073010,KOSDAQ,일반 목적용 기계 제조업
105330,KOSDAQ,자동차 신품 부품 제조업
053080,KOSDAQ,일반 목적용 기계 제조업
199430,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
432470,KOSDAQ,특수 목적용 기계 제조업
272110,KOSDAQ,반도체 제조업
039420,KOSDAQ,전기 통신업
083550,KOSDAQ,기타 섬유제품 제조업
032500,KOSDAQ,통신 및 방송 장비 제조업
225430,KOSDAQ,기타 화학제품 제조업
102370,KOSDAQ,상품 중개업
068100,KOSDAQ,일반 목적용 기계 제조업
106080,KOSDAQ,전자부품 제조업
455180,KOSDAQ,특수 목적용 기계 제조업
381970,KOSPI,자동차 판매업
145270,KOSPI,부동산 임대 및 공급업
036030,KOSDAQ,상품 중개업
064820,KOSDAQ,선박 및 보트 건조업
024880,KOSDAQ,기타 금속 가공제품 제조업
042040,KOSDAQ,기타 전문 도매업
054410,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업"
288180,KOSDAQ,"항공기,우주선 및 부품 제조업"
258610,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업"
274090,KOSDAQ,"항공기,우주선 및 부품 제조업"
402420,KONEX,의료용 기기 제조업
089010,KOSDAQ,기타 화학제품 제조업
220260,KOSDAQ,기타 화학제품 제조업
176590,KONEX,기타 금속 가공제품 제조업
052400,KOSDAQ GLOBAL,소프트웨어 개발 및 공급업
402030,KOSDAQ,소프트웨어 개발 및 공급업
391710,KOSDAQ,특수 목적용 기계 제조업
046070,KOSDAQ,자동차 신품 부품 제조업
047770,KOSDAQ,봉제의복 제조업
080530,KOSDAQ,기타 화학제품 제조업
417310,KOSPI,부동산 임대 및 공급업
357120,KOSPI,부동산 임대 및 공급업
104540,KOSDAQ,의료용 기기 제조업
027050,KOSDAQ,기타 화학제품 제조업
007810,KOSPI,전자부품 제조업
190650,KOSDAQ,금융 지원 서비스업
123410,KOSDAQ,자동차 신품 부품 제조업
003690,KOSPI,재 보험업
036690,KOSDAQ,통신 및 방송 장비 제조업
049430,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
183300,KOSDAQ,특수 목적용 기계 제조업
041960,KOSDAQ,의약품 제조업
089890,KOSDAQ,특수 목적용 기계 제조업
360350,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
189350,KONEX,통신 및 방송 장비 제조업
082660,KOSDAQ,기타 화학제품 제조업
043710,KOSDAQ,기타 전문 도매업
192820,KOSPI,기타 화학제품 제조업
044820,KOSPI,기타 금융업
222040,KOSDAQ,기타 식품 제조업
241710,KOSDAQ GLOBAL,기타 화학제품 제조업
439960,KOSDAQ,의료용 기기 제조업
005070,KOSPI,기타 화학제품 제조업
005420,KOSPI,기타 화학제품 제조업
355150,KOSDAQ,반도체 제조업
169670,KONEX,특수 목적용 기계 제조업
071950,KOSPI,가구 제조업
166480,KOSDAQ,의약품 제조업
045970,KOSDAQ,전자부품 제조업
196450,KOSDAQ,사진장비 및 광학기기 제조업
384470,KOSDAQ,소프트웨어 개발 및 공급업
002020,KOSPI,기타 금융업
003070,KOSPI,토목 건설업
102940,KOSDAQ,기초 의약물질 제조업
120110,KOSPI,화학섬유 제조업
950160,KOSDAQ,기초 의약물질 제조업
021240,KOSPI,그외 기타 개인 서비스업
056360,KOSDAQ,통신 및 방송 장비 제조업
282880,KOSDAQ,특수 목적용 기계 제조업
121850,KOSDAQ,플라스틱제품 제조업
448710,KOSDAQ,컴퓨터 및 주변장치 제조업
126730,KOSDAQ,전자부품 제조업
015710,KOSDAQ,통신 및 방송 장비 제조업
052330,KOSDAQ,영상 및 음향기기 제조업
322780,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
036420,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업"
215380,KOSDAQ,자연과학 및 공학 연구개발업
200130,KOSDAQ GLOBAL,기초 의약물질 제조업
024720,KOSPI,기타 금융업
294570,KOSDAQ,기타 정보 서비스업
192400,KOSPI,기타 금융업
284740,KOSPI,개인 및 가정용품 임대업
464490,KOSDAQ,기초 의약물질 제조업
317690,KOSDAQ,의료용 기기 제조업
070300,KOSDAQ,소프트웨어 개발 및 공급업
432720,KOSDAQ,반도체 제조업
456190,KONEX,의료용품 및 기타 의약 관련제품 제조업
365270,KOSDAQ,자연과학 및 공학 연구개발업
348080,KOSDAQ,자연과학 및 공학 연구개발업
060280,KOSDAQ,기타 상품 전문 소매업
372320,KOSDAQ,자연과학 및 공학 연구개발업
051780,KOSDAQ,음·식료품 및 담배 소매업
115180,KOSDAQ,자연과학 및 공학 연구개발업
494120,KOSDAQ,사진장비 및 광학기기 제조업
445680,KOSDAQ,의료용 기기 제조업
182360,KOSDAQ,오디오물 출판 및 원판 녹음업
405100,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업"
066310,KOSDAQ,반도체 제조업
377460,KOSDAQ,개인 및 가정용품 수리업
136660,KONEX,특수 목적용 기계 제조업
016600,KOSDAQ,기타 금융업
355390,KOSDAQ,소프트웨어 개발 및 공급업
264900,KOSPI,"떡, 빵 및 과자류 제조업"
005740,KOSPI,기타 금융업
259960,KOSPI,소프트웨어 개발 및 공급업
096240,KOSDAQ,일반 교습 학원
040350,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
215570,KONEX,자연과학 및 공학 연구개발업
