ticker,filed,equity,liab,shares
DRVN,20260806,743395000.0,3540119000.0,164274617.0
MVIS,20260806,20619000.0,67988000.0,23350000.0
MBI,20260806,-2326000000.0,4297000000.0,49997922.0
ECL,20260806,10055500000.0,19842600000.0,280300000.0
FIVN,20260806,784804000.0,1045256000.0,74723531.0
LB,20260806,355532000.0,545459000.0,
DCO,20260806,690438000.0,534116000.0,15099264.0
ICFI,20260806,1049929000.0,1048235000.0,17933884.0
LTBR,20260806,238580313.0,,37404544.0
FUNC,20260806,212374000.0,1869718000.0,6453836.0
IBKR,20260806,5904000000.0,225059000000.0,
EBS,20260806,341400000.0,775400000.0,51300000.0
CHMG,20260806,270361000.0,2549841000.0,4830485.0
HWBK,20260806,182794000.0,1590246000.0,
BUSE,20260806,2383170000.0,15808697000.0,83189501.0
EXFY,20260806,134562000.0,50844000.0,
HWM,20260806,5732000000.0,7519000000.0,400000000.0
FUN,20260806,114727000.0,,102313000.0
EBAY,20260806,4665000000.0,13268000000.0,445000000.0
YORW,20260806,294276000.0,,16227737.0
HNGE,20260806,344328000.0,483070000.0,
FIGS,20260806,442365000.0,140312000.0,
HYPR,20260806,36758000.0,26241000.0,
CHRD,20260806,8357339000.0,5360049000.0,55197317.0
FTDR,20260806,284000000.0,,69284644.0
KWY,20260806,12826000.0,195493000.0,28595512.0
DSGR,20260806,654715000.0,1162576000.0,46238315.0
CPK,20260806,1673400000.0,,24115000.0
FDUS,20260806,738478000.0,762643000.0,37954364.0
FCX,20260806,20109000000.0,27505000000.0,
DAN,20260806,1920000000.0,4130000000.0,107576158.0
LCCC,20260806,-2120420.0,2415000.0,2005000.0
CF,20260806,5748000000.0,,
CRSR,20260806,664854000.0,535913000.0,108168000.0
FOXA,20260806,11628000000.0,,439000000.0
CLFD,20260806,245920000.0,21171000.0,13597691.0
CHARR,20260806,-3058088.0,3114549.0,
FSBC,20260806,473771000.0,4903291000.0,21402864.0
CVX,20260806,189883000000.0,134577000000.0,1980464000.0
CHARU,20260806,-3058088.0,3114549.0,
FOX,20260806,11628000000.0,,439000000.0
CTM,20260806,35884772.0,5942035.0,94698939.0
CTMX,20260806,302068000.0,79158000.0,
JHX,20260806,6540600000.0,6952800000.0,580354409.0
JJSF,20260806,892077000.0,,18628000.0
CLDX,20260806,714564000.0,67785000.0,78500173.0
CLAR,20260806,198072000.0,56758000.0,38288000.0
GILD,20260806,11829000000.0,,1241000000.0
FOUR,20260806,1618000000.0,6958000000.0,
CHAR,20260806,-3058088.0,3114549.0,
FORR,20260806,121640000.0,294874000.0,19284000.0
FNF,20260806,7453000000.0,105719000000.0,268000000.0
EMIS,20260806,766899.0,123884.0,
FNKO,20260806,187701000.0,,
DNLI,20260806,835178000.0,322777000.0,159755526.0
LCUT,20260806,217477000.0,,22988836.0
CGNX,20260806,1629555000.0,549095000.0,168217000.0
JANX,20260806,927984000.0,79669000.0,61077980.0
CGON,20260806,1029118000.0,56537000.0,88306390.0
DNA,20260806,612952000.0,618057000.0,55425334.0
LFST,20260806,1477148000.0,704348000.0,382022000.0
GCT,20260806,534023000.0,739690000.0,
CLNE,20260806,553332000.0,467129000.0,220358166.0
ENOV,20260806,1477067000.0,2286961000.0,57665074.0
JOBY,20260806,1766723000.0,985454000.0,986521249.0
JPM,20260806,374598000000.0,4640471000000.0,
CIVB,20260806,566785000.0,3727513000.0,
ERNA,20260806,3200000.0,3115000.0,1170000.0
CTSO,20260806,-751000.0,38711000.0,62842748.0
ZTS,20260806,3148000000.0,11929000000.0,414154046.0
CARE,20260806,539146000.0,4262737000.0,22162213.0
GENB,20260806,-517847000.0,,
LDI,20260806,333046000.0,6363514000.0,230290154.0
MERC,20260806,-97974000.0,1967881000.0,67018000.0
FRPH,20260806,428946000.0,307486000.0,19198301.0
CARS,20260806,443605000.0,568833000.0,53926000.0
CARG,20260806,264356000.0,290771000.0,93075457.0
KLAC,20260806,6349820000.0,11601715000.0,1306983000.0
KLIC,20260806,911957000.0,407129000.0,52333000.0
ESAB,20260806,2538681000.0,3978394000.0,62167669.0
MET,20260806,27441000000.0,731411000000.0,637752080.0
KKR,20260806,31047399000.0,334012983000.0,897776609.0
CW,20260806,2769860000.0,2685806000.0,36931138.0
GEO,20260806,1516435000.0,,132284930.0
MMI,20260806,578913000.0,186882000.0,37871003.0
EPAM,20260806,3518719000.0,1054785000.0,51585000.0
MKSI,20260806,2988000000.0,5953000000.0,67600000.0
MELI,20260806,7834000000.0,43522000000.0,50696802.0
CION,20260806,667776000.0,1178912000.0,49202704.0
KELYA,20260806,982000000.0,,35100000.0
MMS,20260806,1740551000.0,2626228000.0,52358000.0
KELYB,20260806,982000000.0,,35100000.0
ZION,20260806,7681000000.0,81360000000.0,145939000.0
MKTW,20260806,-33450000.0,453145000.0,
LEU,20260806,845400000.0,1685600000.0,
EQH,20260806,-785000000.0,333434000000.0,273083312.0
FRD,20260806,164151000.0,209287000.0,
CHYM,20260806,1404822000.0,591827000.0,
CASH,20260806,850901000.0,6463227000.0,
GEVO,20260806,273163000.0,209762000.0,247237104.0
GHM,20260806,192196000.0,171764000.0,11727000.0
GLIBA,20260806,1735000000.0,1766000000.0,40000000.0
DNOW,20260806,2093000000.0,1718000000.0,180910798.0
DOCS,20260806,916070000.0,167775000.0,179849000.0
ELF,20260806,1168890000.0,1291759000.0,58936996.0
CHGG,20260806,118614000.0,109011000.0,110913557.0
CRVL,20260806,408892000.0,280843000.0,50596284.0
GRPN,20260806,-72183000.0,671745000.0,40553312.0
GROV,20260806,-17531000.0,43548000.0,40314583.0
LCCCU,20260806,-2120420.0,2415000.0,2005000.0
GRNT,20260806,562373000.0,675204000.0,130713000.0
CRVS,20260806,225328000.0,13946000.0,84120944.0
LION,20260806,-1200200000.0,6391100000.0,
ZIONP,20260806,7681000000.0,81360000000.0,145939000.0
CVSA,20260806,1446185000.0,1566523000.0,34033000.0
GRDN,20260806,257642000.0,185936000.0,
GRAL,20260806,2542654000.0,301032000.0,44666234.0
IRD,20260806,-12986000.0,105954000.0,82647946.0
MITK,20260806,250523000.0,117532000.0,45110617.0
GSAT,20260806,292613000.0,2152199000.0,
CMP,20260806,263500000.0,,42512000.0
CIA,20260806,235164000.0,1516896000.0,
LCCCR,20260806,-2120420.0,2415000.0,2005000.0
CMRC,20260806,51629000.0,273205000.0,
IOR,20260806,127632000.0,,4066178.0
CMPX,20260806,166049000.0,24124000.0,180088000.0
EVMN,20260806,-171233000.0,,
CABO,20260806,326385000.0,4296427000.0,5673367.0
MRTN,20260806,765962000.0,189523000.0,81661669.0
IOVA,20260806,736045000.0,179486000.0,452971016.0
CAC,20260806,725926000.0,6225054000.0,16896273.0
EVH,20260806,383223000.0,1588671000.0,
GSBD,20260806,1357650000.0,1930154000.0,112569067.0
EVGO,20260806,-20450000.0,657307000.0,
GPRE,20260806,869934000.0,787222000.0,70098280.0
CVRX,20260806,19953000.0,72330000.0,26641597.0
GPGI,20260806,3172300000.0,290100000.0,
GPCR,20260806,1354404000.0,71011000.0,213655000.0
EXPE,20260806,1209000000.0,,114473000.0
ITT,20260806,4800500000.0,6226700000.0,89400000.0
CXW,20260806,1438477000.0,2017162000.0,98893000.0
GBLI,20260806,710905000.0,1012588000.0,14415682.0
DNUT,20260806,618055000.0,1743544000.0,172744000.0
MDU,20260806,2926922000.0,,209342000.0
KNTK,20260806,-1185142000.0,4290428000.0,
DFTX,20260806,918679000.0,194220000.0,134365950.0
CLPR,20260806,-21936000.0,1299019000.0,16146546.0
GNE,20260806,261637000.0,114484000.0,26171000.0
GMED,20260806,4768603000.0,719655000.0,
LCTX,20260806,60916000.0,46422000.0,252907464.0
GLUE,20260806,487281000.0,203880000.0,85226427.0
GLIBK,20260806,1735000000.0,1766000000.0,40000000.0
CLSK,20260806,761283000.0,1940916000.0,256796280.0
GT,20260806,2839000000.0,15649000000.0,288000000.0
CSV,20260806,279369000.0,1086575000.0,15882296.0
GOGO,20260806,120697000.0,1123864000.0,135497166.0
GPACU,20260806,-8528900.0,9641774.0,
FA,20260806,1293954000.0,2453292000.0,171571364.0
IRTC,20260806,185983000.0,907443000.0,32944000.0
GPAC,20260806,-8528900.0,9641774.0,
FSK,20260806,5118000000.0,6726000000.0,279688633.0
GABC,20260806,1211560000.0,7228438000.0,37576750.0
CGBD,20260806,1079748000.0,1363952000.0,69160814.0
IRWD,20260806,-161843000.0,446971000.0,165239947.0
MPB,20260806,901907000.0,6161003000.0,25320686.0
GAIN,20260806,646813000.0,656203000.0,39821967.0
KOP,20260806,387000000.0,1335300000.0,18903000.0
LIDR,20260806,68314000.0,8262000.0,46488312.0
CLYM,20260806,239547000.0,6747000.0,57436255.0
FMNB,20260806,783952000.0,6356932000.0,59232793.0
GOLF,20260806,924371000.0,1649764000.0,
ISTR,20260806,420132000.0,3441541000.0,13777385.0
GNW,20260806,8728000000.0,77598000000.0,378357289.0
CCOI,20260806,-34130000.0,3137999000.0,51215736.0
NHPBP,20260806,1054124000.0,919050000.0,
ZYME,20260806,80369000.0,316595000.0,71412072.0
SDHC,20260806,79463000.0,159146000.0,8698043.0
SDHI,20260806,-16321284.0,16588264.0,
SDHIR,20260806,-16321284.0,16588264.0,
BMBL,20260806,516058000.0,603611000.0,130486385.0
SDHIU,20260806,-16321284.0,16588264.0,
ODTX,20260806,-436362000.0,,
SEI,20260806,901976000.0,3051751000.0,
SENEA,20260806,774456000.0,488314000.0,6840000.0
SD,20260806,542681000.0,125403000.0,37075000.0
OCGN,20260806,3052000.0,50542000.0,292192061.0
SENS,20260806,90313000.0,86522000.0,52864750.0
WTM,20260806,5388300000.0,7514700000.0,2386721.0
SERV,20260806,351792000.0,26832000.0,86496060.0
SGP,20260806,232364000.0,11069000.0,33446315.0
ARW,20260806,7005181000.0,,
SHAZ,20260806,1127547379.0,1193790830.0,16370481.0
SHC,20260806,665648000.0,2641142000.0,
OABI,20260806,260274000.0,29983000.0,145390398.0
SENEB,20260806,756230000.0,491528000.0,
SHO,20260806,1880772000.0,1153949000.0,185944329.0
ASTI,20260806,15270047.0,2831023.0,9816431.0
SBAC,20260806,-4629854000.0,,106088000.0
OIM,20260806,-15127923.0,15995720.0,
RNAC,20260806,-125226000.0,443854000.0,30037962.0
BLMN,20260806,431833000.0,2682987000.0,85614287.0
BLND,20260806,-74374000.0,48787000.0,236513000.0
ROIV,20260806,4231273000.0,384624000.0,722668062.0
ROKU,20260806,2823452000.0,1749094000.0,
ATOM,20260806,37075000.0,3148000.0,39024000.0
ATLCZ,20260806,701879000.0,6754294000.0,15170081.0
RWAY,20260806,502578000.0,719779000.0,42215377.0
SBFG,20260806,146740000.0,1473324000.0,
OFRM,20260806,-138513000.0,,
RXO,20260806,1506000000.0,,164920000.0
ATLCL,20260806,701879000.0,6754294000.0,15170081.0
ATLC,20260806,701879000.0,6754294000.0,15170081.0
SABR,20260806,-1055155000.0,,403568000.0
SABS,20260806,214785000.0,23425000.0,83493068.0
SAC,20260806,-8036483.0,9319663.0,
WTS,20260806,2189400000.0,,33500000.0
ATI,20260806,1876700000.0,3740700000.0,136168724.0
OFG,20260806,1407272000.0,10747300000.0,42265184.0
SATL,20260806,33882000.0,162366000.0,
ATEN,20260806,237966000.0,439713000.0,72454000.0
ATLCP,20260806,701879000.0,6754294000.0,15170081.0
ARTV,20260806,347502000.0,21131000.0,32086532.0
O,20260806,39549557000.0,34507398000.0,946202000.0
SI,20260806,124328000.0,27679000.0,20822472.0
SPFI,20260806,629765000.0,4761441000.0,18839105.0
APPN,20260806,-105181000.0,690894000.0,71800000.0
SRRK,20260806,253784000.0,269759000.0,121600396.0
SRZN,20260806,-218665000.0,334271000.0,11754000.0
SSD,20260806,2117758000.0,1013253000.0,
APA,20260806,7021000000.0,,
NTLA,20260806,727706000.0,129458000.0,140018200.0
NTIP,20260806,37499000.0,967000.0,22863181.0
ACDC,20260806,542500000.0,1790800000.0,181500000.0
STBA,20260806,1403815000.0,8540198000.0,35264936.0
NTCT,20260806,1663024000.0,647814000.0,72700450.0
STI,20260806,21675307.0,10692506.0,8512771.0
STLN,20260806,-24914000.0,203147000.0,100468979.0
STRW,20260806,8256000.0,845822000.0,14069238.0
SUIG,20260806,83828000.0,14112000.0,76802872.0
SVCO,20260806,83635000.0,31649000.0,33682164.0
SVV,20260806,444346000.0,1633390000.0,153769000.0
AMTX,20260806,-322107000.0,,72049000.0
NSLR,20260806,355856986.0,64267288.0,26473222.0
NSIT,20260806,1605025000.0,9788725000.0,29515000.0
NTGR,20260806,456425000.0,332277000.0,27142599.0
BOBS,20260806,515117000.0,,
SOFI,20260806,11076227000.0,49871321000.0,1290312404.0
NUTX,20260806,394316000.0,457317000.0,6843785.0
BMRC,20260806,396684000.0,3460036000.0,16186611.0
NXTC,20260806,12149000.0,10471000.0,4068951.0
SIGA,20260806,165290635.0,10446151.0,71844042.0
BMRN,20260806,6321692000.0,5401750000.0,193535556.0
AROW,20260806,446306000.0,4036053000.0,16545170.0
SION,20260806,265775000.0,17474000.0,45164239.0
SITM,20260806,1025052000.0,1480471000.0,26512000.0
SKIN,20260806,55568000.0,431005000.0,130104671.0
PACB,20260806,-33213000.0,785063000.0,310810000.0
SKT,20260806,673968000.0,2158280000.0,114878989.0
ARLO,20260806,158525000.0,216057000.0,107560075.0
ARL,20260806,618646000.0,276483000.0,16152043.0
SLDB,20260806,374075000.0,46505000.0,105125366.0
SLGN,20260806,2379372000.0,,
ARHS,20260806,414947000.0,1035506000.0,141776353.0
SM,20260806,7813000000.0,,237494374.0
ARDX,20260806,149013000.0,426881000.0,249147061.0
ARCT,20260806,171808000.0,52502000.0,28423000.0
SNES,20260806,6051000.0,3369000.0,5303426.0
NVAX,20260806,-190707000.0,1146282000.0,164815529.0
SNOA,20260806,6594000.0,11513000.0,4785801.0
AQB,20260806,2811543.0,8897386.0,5147204.0
NUVB,20260806,253864000.0,490639000.0,346503675.0
SNWV,20260806,2787000.0,33818000.0,8602309.0
APYX,20260806,10663000.0,49982000.0,42116330.0
OIMAU,20260806,-15127923.0,15995720.0,
AUB,20260806,5153414000.0,32946454000.0,141924165.0
RLYB,20260806,94496000.0,3567000.0,5306894.0
BLK,20260806,57613000000.0,111335000000.0,154996807.0
OUST,20260806,371308000.0,103510000.0,68489797.0
BDX,20260806,24416000000.0,,281603000.0
PKOH,20260806,391100000.0,,
PLNT,20260806,-612737000.0,,
OTEX,20260806,4014104000.0,,242126460.0
PLSE,20260806,99500000.0,16064000.0,70799962.0
PLTK,20260806,-399900000.0,3692600000.0,381400000.0
PLXS,20260806,1528752000.0,2104845000.0,26677000.0
BCIC,20260806,179462000.0,289967000.0,12381742.0
PMTS,20260806,-11474000.0,401882000.0,11520159.0
POLE,20260806,-10728401.0,11021675.0,
OUT,20260806,693300000.0,4549900000.0,176125846.0
POLEU,20260806,-10728401.0,11021675.0,
POWI,20260806,680528000.0,98478000.0,55783000.0
BBSI,20260806,203780000.0,507496000.0,24073000.0
PR,20260806,12005077000.0,6496211000.0,
PRAX,20260806,1341044000.0,49058000.0,27916593.0
PRDO,20260806,1033409000.0,,62577055.0
PRI,20260806,2522954000.0,12258985000.0,30898000.0
OSG,20260806,698753000.0,1265483000.0,45017761.0
PRME,20260806,39809000.0,209231000.0,180737548.0
PROF,20260806,49808000.0,12577000.0,36532594.0
BARK,20260806,76232000.0,92355000.0,9925385.0
POST,20260806,3078000000.0,9763500000.0,
PHIO,20260806,12602000.0,1705000.0,11617250.0
PEPG,20260806,119533000.0,21864000.0,
PENN,20260806,1861300000.0,12215400000.0,
BHFAM,20260806,6550000000.0,240565000000.0,57508193.0
BHFAP,20260806,6550000000.0,240565000000.0,57508193.0
BHFAL,20260806,6550000000.0,240565000000.0,57508193.0
BHF,20260806,6550000000.0,240565000000.0,57508193.0
PAR,20260806,813770000.0,556102000.0,41362708.0
OYSEU,20260806,-8239862.0,8969331.0,
OYSER,20260806,-8239862.0,8969331.0,
OYSE,20260806,-8239862.0,8969331.0,
BHR,20260806,147028000.0,1180304000.0,68679318.0
PATK,20260806,1131076000.0,2080210000.0,32124821.0
PAYC,20260806,571500000.0,4630900000.0,44300000.0
PAYO,20260806,653530000.0,8111416000.0,338723544.0
PAYS,20260806,60156746.0,256832860.0,56442582.0
ABNB,20260806,7799000000.0,20955000000.0,602000000.0
WYNN,20260806,-169451000.0,14065902000.0,103405133.0
PB,20260806,8305259000.0,35567252000.0,100645772.0
PBH,20260806,1916716000.0,2651857000.0,47604000.0
PBYI,20260806,138544000.0,54192000.0,51102687.0
PCB,20260806,400463000.0,3069661000.0,14102189.0
PCT,20260806,15502000.0,671590000.0,200905000.0
PCTTU,20260806,15502000.0,671590000.0,200905000.0
BFS,20260806,295909000.0,1689914000.0,24777583.0
PDFS,20260806,372495000.0,146684000.0,41889000.0
PDYN,20260806,70843000.0,23550000.0,49143403.0
BFAM,20260806,943519000.0,2846531000.0,49244296.0
PRTA,20260806,286891000.0,15688000.0,51744327.0
TAP,20260806,10119500000.0,13950300000.0,188600000.0
PRTH,20260806,-79166000.0,2567442000.0,82420307.0
OSBC,20260806,902811000.0,5967494000.0,50938962.0
AVTX,20260806,448660000.0,42123000.0,52900692.0
RF,20260806,18840000000.0,142388000000.0,862000000.0
RGCO,20260806,122874179.0,,10418255.0
RGLD,20260806,7587006000.0,1815662000.0,84673027.0
RGNX,20260806,71765000.0,314853000.0,54164000.0
AVNT,20260806,2436900000.0,,92200000.0
BKU,20260806,3003405000.0,31878837000.0,72276530.0
BKV,20260806,2297103000.0,1831910000.0,109417022.0
RGTI,20260806,537434000.0,110799000.0,333676881.0
RHLD,20260806,-31500000.0,3073900000.0,7829142.0
OM,20260806,96337000.0,146048000.0,18797000.0
RILY,20260806,142169000.0,1766303000.0,40199755.0
RILYG,20260806,142169000.0,1766303000.0,40199755.0
RILYN,20260806,142169000.0,1766303000.0,40199755.0
RILYT,20260806,142169000.0,1766303000.0,40199755.0
BLFS,20260806,420003000.0,27491000.0,48889090.0
RILYZ,20260806,142169000.0,1766303000.0,40199755.0
AUPH,20260806,614864000.0,177398000.0,132907000.0
RL,20260806,2721600000.0,4937200000.0,61300000.0
RLAY,20260806,890009000.0,77448000.0,218531200.0
RLMD,20260806,206558323.0,12500854.0,106669846.0
RICK,20260806,234754000.0,332302000.0,7644500.0
ONL,20260806,632752000.0,506046000.0,57044714.0
REVB,20260806,10066986.0,2430946.0,3908420.0
REFR,20260806,1123093.0,1352470.0,34867786.0
PSIX,20260806,203068000.0,250249000.0,23050000.0
PTON,20260806,-139700000.0,2195600000.0,436218643.0
ORRF,20260806,621650000.0,4990501000.0,19669802.0
PTRN,20260806,645632000.0,426966000.0,180327000.0
PUBM,20260806,238728000.0,461314000.0,46611000.0
BAER,20260806,-387092000.0,289837000.0,58699275.0
PZZA,20260806,-453054000.0,1246244000.0,32900000.0
QBTS,20260806,1083110000.0,75320000.0,372011420.0
AZTA,20260806,1510129000.0,366082000.0,43764747.0
ORGO,20260806,148268000.0,118314000.0,128674548.0
ORA,20260806,2597579000.0,4044260000.0,61496941.0
BKH,20260806,3943400000.0,,
QSR,20260806,3850000000.0,19627000000.0,349205651.0
XBIO,20260806,6073021.0,894977.0,2343181.0
OPTU,20260806,-5549192000.0,33082559000.0,283694377.0
OPRT,20260806,407133000.0,2722179000.0,45950033.0
RCAT,20260806,471175000.0,56312000.0,152690611.0
BKSY,20260806,211532000.0,305494000.0,40628000.0
RCEL,20260806,-27838000.0,75615000.0,30926847.0
AXON,20260806,3674537000.0,3806620000.0,81235921.0
ONTO,20260806,1922658000.0,1776384000.0,49033000.0
RDW,20260806,1629857000.0,313487000.0,249221102.0
REAL,20260806,-377730000.0,756017000.0,121666258.0
ONT,20260806,430339000.0,536899000.0,35110136.0
PRVA,20260806,782329000.0,650508000.0,126289983.0
TARS,20260806,346732000.0,264410000.0,43271347.0
BHFAN,20260806,6550000000.0,240565000000.0,57508193.0
USFD,20260806,4279000000.0,10057000000.0,216300000.0
NFE,20260806,-553650000.0,11161258000.0,285600000.0
XERS,20260806,-9734000.0,421639000.0,173591637.0
VRCA,20260806,4307000.0,31710000.0,17178786.0
VOYA,20260806,4685000000.0,176304000000.0,90586252.0
ALRM,20260806,864455000.0,746658000.0,49033533.0
VNT,20260806,1192700000.0,2831500000.0,136500000.0
VRDN,20260806,662097000.0,435136000.0,113238218.0
AFGC,20260806,4821000000.0,28213000000.0,82916648.0
AIP,20260806,67674000.0,157039000.0,49051892.0
WRLD,20260806,362180371.0,716857892.0,4658837.0
BRLT,20260806,12154000.0,123431000.0,16133940.0
VLYPP,20260806,7917144000.0,58401164000.0,557968183.0
NHC,20260806,1122302000.0,408874000.0,15661395.0
TRC,20260806,477557000.0,146625000.0,27004897.0
VNDA,20260806,220185000.0,192282000.0,60454687.0
TRGP,20260806,3656500000.0,,214422392.0
UEIC,20260806,142961000.0,124368000.0,12681000.0
TNC,20260806,533400000.0,735600000.0,17049303.0
TKNO,20260806,62600000.0,33278000.0,53682647.0
NET,20260806,1620020000.0,4854107000.0,353485000.0
VSTM,20260806,49986000.0,156525000.0,90482000.0
AISP,20260806,-8623772.0,26365272.0,34439562.0
TNDM,20260806,130388000.0,1023814000.0,69540000.0
TLSI,20260806,6550000.0,55898000.0,61469572.0
VSECU,20260806,2933436000.0,1463970000.0,28062020.0
VSEC,20260806,2933436000.0,1463970000.0,28062020.0
TASK,20260806,299845000.0,697794000.0,92794883.0
AFGD,20260806,4821000000.0,28213000000.0,82916648.0
VSAT,20260806,4639852000.0,10393911000.0,
ALTG,20260806,-36200000.0,1358700000.0,32553179.0
BRNS,20260806,57073000.0,24759000.0,40848893.0
WRBY,20260806,391985000.0,380330000.0,
VLYPO,20260806,7917144000.0,58401164000.0,557968183.0
ALDX,20260806,37885303.0,9655256.0,60321068.0
BSAA,20260806,1017817.0,,
TTD,20260806,2574352000.0,3190094000.0,473397000.0
TTGT,20260806,506856000.0,346587000.0,72328574.0
AFG,20260806,4821000000.0,28213000000.0,82916648.0
VHI,20260806,1044200000.0,,
NGVC,20260806,239416000.0,448271000.0,23045851.0
VEEE,20260806,14405556.0,6246232.0,571161.0
TWFG,20260806,46151000.0,71325000.0,14001518.0
VEL,20260806,721537000.0,7237966000.0,39293655.0
AIZ,20260806,6097900000.0,29983500000.0,49382180.0
U,20260806,3033890000.0,3354369000.0,439987000.0
XFOR,20260806,155454000.0,97609000.0,96114534.0
AEVA,20260806,27530000.0,200264000.0,68683000.0
TRIP,20260806,662500000.0,1868800000.0,117108481.0
TSCO,20260806,2631565000.0,9530256000.0,521845000.0
VLYPN,20260806,7917144000.0,58401164000.0,557968183.0
VATE,20260806,-243200000.0,1226700000.0,13641866.0
VLY,20260806,7917144000.0,58401164000.0,557968183.0
VITL,20260806,283653000.0,218425000.0,42928046.0
VISN,20260806,2505800000.0,991000000.0,223260316.0
AFGB,20260806,4821000000.0,28213000000.0,82916648.0
ALEC,20260806,-9970000.0,212825000.0,111656805.0
BSAAU,20260806,1017817.0,,
BSAAR,20260806,1017817.0,,
VIA,20260806,618309000.0,100040000.0,
TROX,20260806,1161000000.0,4759000000.0,159700029.0
ALGS,20260806,31884000.0,34443000.0,6236828.0
TRVI,20260806,321506000.0,9012000.0,142420883.0
NNI,20260806,3770539000.0,10639628000.0,36057102.0
VCTR,20260806,2375062000.0,1800159000.0,61561000.0
VTVT,20260806,78632000.0,8961000.0,
ALXO,20260806,136187000.0,24633000.0,138216247.0
TDAY,20260806,153745000.0,1637549000.0,146817941.0
BSY,20260806,1202042000.0,2380878000.0,320435795.0
AMPL,20260806,136198000.0,220378000.0,131331000.0
WEST,20260806,-31273000.0,843791000.0,97627000.0
ACTG,20260806,526788000.0,234508000.0,97586805.0
NRDS,20260806,325800000.0,92200000.0,63879000.0
NHP,20260806,1054124000.0,919050000.0,
ACT,20260806,5395535000.0,1560606000.0,138132000.0
AMPX,20260806,125636000.0,23547000.0,146080618.0
ACRS,20260806,124581000.0,55112000.0,139824273.0
UNTY,20260806,371813000.0,2822500000.0,10043000.0
VYGR,20260806,154377000.0,43376000.0,61273390.0
WFCF,20260806,8822000.0,4757000.0,4980000.0
USB,20260806,67432000000.0,658023000000.0,
WMK,20260806,1386203000.0,658184000.0,24744597.0
WHG,20260806,126338000.0,27921000.0,8906152.0
TBCH,20260806,80716000.0,134451000.0,17909711.0
TCX,20260806,-121686000.0,,11065641.0
UTI,20260806,344306000.0,553556000.0,55095000.0
WMS,20260806,1791693000.0,2619740000.0,71320000.0
ACON,20260806,17002720.0,1036934.0,2462250.0
TCPC,20260806,552006827.0,924456700.0,83902775.0
AMRX,20260806,33024000.0,,
TCI,20260806,846074000.0,265354000.0,8639316.0
WHWK,20260806,182925000.0,11069000.0,57009010.0
ACU,20260806,121302000.0,79343000.0,3833823.0
ACLS,20260806,1065821000.0,321017000.0,30881000.0
UMAC,20260806,388040737.0,9452411.0,49956505.0
TFX,20260806,2904534000.0,3882244000.0,44014000.0
WBD,20260806,32838000000.0,63253000000.0,2508000000.0
TIC,20260806,2096287000.0,2196234000.0,218987253.0
WSC,20260806,910659000.0,4954850000.0,181055275.0
WBI,20260806,759923000.0,2109924000.0,46337319.0
ACFN,20260806,8773000.0,4539000.0,2509618.0
TBBK,20260806,705381000.0,8510596000.0,41043479.0
UFPT,20260806,462425000.0,219484000.0,7745790.0
VAL,20260806,3220700000.0,2230600000.0,69300000.0
THFF,20260806,675785000.0,5502524000.0,11891896.0
TGLS,20260806,788772000.0,641119000.0,44364716.0
VAC,20260806,2057000000.0,7422000000.0,34394286.0
AFGE,20260806,4821000000.0,28213000000.0,82916648.0
NRDY,20260806,17276000.0,38638000.0,125339000.0
TFSL,20260806,1957411000.0,16117597000.0,280440995.0
AMLX,20260806,239167000.0,25397000.0,111368283.0
ACNB,20260806,423279000.0,2895584000.0,10169930.0
UGI,20260806,5213000000.0,10409000000.0,
ACIC,20260806,340788000.0,903006000.0,47271828.0
WSBF,20260806,351129000.0,1901630000.0,17975028.0
BROS,20260806,797652000.0,2401675000.0,
WD,20260806,1707042000.0,3172852000.0,33269000.0
WEAV,20260806,84969000.0,123618000.0,79913403.0
ACIW,20260806,1496744000.0,1598526000.0,101223741.0
XENE,20260806,1242396000.0,53376000.0,96752884.0
TECX,20260806,223846000.0,13188000.0,19235221.0
JMSB,20260807,273784000.0,2128637000.0,14074329.0
ETSS,20260807,-5177346.0,6217143.0,
USPH,20260807,448656000.0,482216000.0,
YCY,20260807,-2739649.0,3140703.0,
AWX,20260807,38004000.0,,
CLMT,20260807,-1137100000.0,3689300000.0,87843035.0
RDN,20260807,4808479000.0,5847841000.0,133556000.0
RDACU,20260807,-3195460.0,3250822.0,1749375.0
UZF,20260807,1265532000.0,,86479000.0
YELP,20260807,644527000.0,346038000.0,54980000.0
AFL,20260807,30312000000.0,85649000000.0,502257000.0
RDACR,20260807,-3195460.0,3250822.0,1749375.0
RDAC,20260807,-3195460.0,3250822.0,1749375.0
UZE,20260807,1265532000.0,,86479000.0
UZD,20260807,1265532000.0,,86479000.0
EWBC,20260807,9245929000.0,75517543000.0,
RCD,20260807,1239206000.0,4913679000.0,165209516.0
RFAI,20260807,-5308103.0,5386041.0,3512500.0
RFAIR,20260807,-5308103.0,5386041.0,3512500.0
RFAIU,20260807,-5308103.0,5386041.0,3512500.0
RGA,20260807,13694000000.0,153331000000.0,
CLOV,20260807,344179000.0,230808000.0,508893753.0
RC,20260807,1239206000.0,4913679000.0,165209516.0
RBCAA,20260807,1156797000.0,5905032000.0,19852000.0
AGEN,20260807,-199075000.0,,42615618.0
CLBK,20260807,1080376000.0,,
CVBF,20260807,3169689000.0,18013092000.0,176247135.0
QRHC,20260807,26786000.0,107491000.0,21092856.0
EHC,20260807,2597700000.0,3996400000.0,100300000.0
